cruise,cast,niskin,depth_grp,group_id,date,latitude,longitude,par,fleco_afl,depth,mean_temp,mean_sal,mean_nitr,mean_ammon,mean_phos,mean_sil,PAR
EN617,21,10,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:57:45+00:00,39.76476,-70.85978,26.68,1.3433,30.159,15.0811,35.0885,NA,NA,NA,NA,NA
EN617,21,11,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:57:56+00:00,39.76476,-70.85972,24.373,1.2785,30.57,14.7916,35.1215,0,0,0.11931453639811726,1.6340332010213636,NA
EN617,21,12,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:58:06+00:00,39.76472,-70.85964,25.493,1.307,30.24,14.9615,35.0974,NA,NA,NA,NA,NA
EN617,21,13,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:58:16+00:00,39.7647,-70.85961,24.161,1.2986,30.499,14.6631,35.1447,NA,NA,NA,NA,NA
EN617,21,14,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:58:26+00:00,39.76468,-70.85954,24.122,1.2876,30.449,14.6374,35.1472,NA,NA,NA,NA,NA
EN617,21,15,"(28.5,30]","EN61721(28.5,30]",2018-07-23 13:58:36+00:00,39.76466,-70.85947,25.638,1.3712,30.216,14.7308,35.1293,NA,NA,NA,NA,NA
EN617,21,16,"(19.5,21]","EN61721(19.5,21]",2018-07-23 14:00:42+00:00,39.76436,-70.85874,72.371,0.4862,20.679,21.7845,34.739,0,0.036256183667125526,0.09644591692181145,0.7641402512473453,NA
EN617,21,17,"(19.5,21]","EN61721(19.5,21]",2018-07-23 14:00:54+00:00,39.76431,-70.85867,67.249,0.4311,20.914,22.1776,34.7323,NA,NA,NA,NA,NA
EN617,21,18,"(19.5,21]","EN61721(19.5,21]",2018-07-23 14:01:04+00:00,39.76426,-70.85861,69.301,0.3695,20.621,22.4432,34.712,NA,NA,NA,NA,NA
EN617,21,19,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:04:05+00:00,39.76378,-70.85765,318.22,0.0961,4.622,23.047,34.6229,NA,NA,NA,NA,NA
EN617,21,20,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:04:12+00:00,39.76376,-70.8576,225.08,0.1,4.58,23.0506,34.6235,0,0,0.09097733400356442,0.7767176352954205,NA
EN617,21,21,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:04:20+00:00,39.76375,-70.85755,230.11,0.1104,5.166,23.0599,34.6244,NA,NA,NA,NA,NA
EN617,21,22,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:04:39+00:00,39.76372,-70.85742,445.47,0.1007,4.442,23.0659,34.6235,NA,NA,NA,NA,NA
EN617,21,23,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:04:49+00:00,39.7637,-70.85734,241.68,0.0897,5.531,23.0681,34.6255,NA,NA,NA,NA,NA
EN617,21,24,"(3,4.5]","EN61721(3,4.5]",2018-07-23 14:05:01+00:00,39.76366,-70.85726,138.09,0.0832,5.759,23.0716,34.626,NA,NA,NA,NA,NA
EN617,22,1,"(3,4.5]","EN61722(3,4.5]",2018-07-23 15:52:00+00:00,39.77128,-70.87102,1119,0.0734,4.808,23.1048,34.5807,NA,NA,NA,NA,NA
EN617,22,2,"(3,4.5]","EN61722(3,4.5]",2018-07-23 15:52:07+00:00,39.77127,-70.87099,1126.7,0.052,4.72,23.1139,34.5813,NA,NA,NA,NA,NA
EN617,23,1,"(3,4.5]","EN61723(3,4.5]",2018-07-23 17:48:56+00:00,39.94066,-70.76242,1037.2,0.0527,4.224,23.6769,34.6378,NA,NA,NA,NA,NA
EN617,24,1,"(87,88.5]","EN61724(87,88.5]",2018-07-23 20:59:47+00:00,40.36714,-70.76726,4.305e-8,0.0663,88.169,9.6554,33.6303,NA,NA,NA,NA,NA
EN617,25,1,"(3,4.5]","EN61725(3,4.5]",2018-07-24 08:00:59+00:00,39.77252,-70.8661,0.88488,0.124,4.706,23.3766,34.51,NA,NA,NA,NA,NA
EN617,26,1,"(7.5,9]","EN61726(7.5,9]",2018-07-24 11:37:33+00:00,39.94856,-70.87892,41.464,0.3203,8.378,22.0945,33.8303,NA,NA,NA,NA,NA
EN617,27,1,"(3,4.5]","EN61727(3,4.5]",2018-07-24 13:08:24+00:00,40.10538,-70.88898,117.49,0.1784,4.656,22.6944,33.5651,NA,NA,NA,NA,NA
EN617,27,2,"(3,4.5]","EN61727(3,4.5]",2018-07-24 13:08:31+00:00,40.10538,-70.88898,125.09,0.1784,4.813,22.6842,33.5549,NA,NA,NA,NA,NA
EN617,28,1,"(4.5,6]","EN61728(4.5,6]",2018-07-24 14:22:00+00:00,40.22642,-70.88532,869.53,0.1123,5.55,20.8096,33.1292,NA,NA,NA,NA,NA
EN617,28,2,"(4.5,6]","EN61728(4.5,6]",2018-07-24 14:22:09+00:00,40.22642,-70.8853,718.62,0.1544,5.884,20.9543,33.1642,NA,NA,NA,NA,NA
EN617,29,1,"(3,4.5]","EN61729(3,4.5]",2018-07-24 15:41:18+00:00,40.36922,-70.88737,1187.3,0.0994,4.014,21.3248,33.1887,NA,NA,NA,NA,NA
EN617,29,2,"(3,4.5]","EN61729(3,4.5]",2018-07-24 15:41:26+00:00,40.36926,-70.88736,972.73,0.0987,4.418,21.3538,33.1844,NA,NA,NA,NA,NA
EN617,30,1,"(4.5,6]","EN61730(4.5,6]",2018-07-24 16:56:58+00:00,40.51502,-70.87688,1035.8,0.227,5.118,20.9778,32.9745,NA,NA,NA,NA,NA
EN617,30,2,"(4.5,6]","EN61730(4.5,6]",2018-07-24 16:57:05+00:00,40.51503,-70.87685,1149.3,0.2257,5.115,20.9963,32.982,NA,NA,NA,NA,NA
EN617,31,1,"(3,4.5]","EN61731(3,4.5]",2018-07-24 18:29:58+00:00,40.69792,-70.87962,1023.7,0.4304,4.304,21.4253,32.6344,NA,NA,NA,NA,NA
EN617,31,2,"(3,4.5]","EN61731(3,4.5]",2018-07-24 18:30:07+00:00,40.69794,-70.87958,1024,0.3177,4.282,21.4419,32.6408,NA,NA,NA,NA,NA
EN617,32,1,"(1.5,3]","EN61732(1.5,3]",2018-07-24 19:57:03+00:00,40.86286,-70.87524,1042.2,0.3099,3.902,21.3011,32.5953,NA,NA,NA,NA,NA
EN617,32,2,"(1.5,3]","EN61732(1.5,3]",2018-07-24 19:57:10+00:00,40.86286,-70.87521,1138.8,0.2944,3.164,21.418,32.5938,NA,NA,NA,NA,NA
EN617,33,1,"(3,4.5]","EN61733(3,4.5]",2018-07-24 21:44:25+00:00,41.02872,-70.87727,553.1,0.424,4.07,21.1296,32.1872,NA,NA,NA,NA,NA
EN617,33,2,"(3,4.5]","EN61733(3,4.5]",2018-07-24 21:44:32+00:00,41.02872,-70.87724,566.68,0.4434,4.001,21.1428,32.1925,NA,NA,NA,NA,NA
EN617,34,1,"(1.5,3]","EN61734(1.5,3]",2018-07-24 23:12:40+00:00,41.19692,-70.88183,149.14,1.826,2.877,20.4822,31.605,NA,NA,NA,NA,NA
EN617,34,2,"(1.5,3]","EN61734(1.5,3]",2018-07-24 23:12:49+00:00,41.19692,-70.88182,160.63,1.7482,2.871,20.5022,31.6053,NA,NA,NA,NA,NA
EN617,35,1,"(12,13.5]","EN61735(12,13.5]",2018-07-25 01:19:12+00:00,41.32418,-70.58549,7.9641e-7,2.262,13.875,19.0522,31.5996,NA,NA,NA,NA,NA
EN617,35,2,"(12,13.5]","EN61735(12,13.5]",2018-07-25 01:19:19+00:00,41.32422,-70.58548,7.3183e-7,1.927,13.615,19.1156,31.5945,0.02133861488688204,0,0.2307729526170274,2.279964786729858,NA
EN617,35,3,"(12,13.5]","EN61735(12,13.5]",2018-07-25 01:19:26+00:00,41.32423,-70.58546,8.6098e-7,2.0495,13.473,19.1464,31.5934,NA,NA,NA,NA,NA
EN617,35,4,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:21:08+00:00,41.32446,-70.5853,0.18852,1.8577,7.772,19.2237,31.5908,0.06476021494739782,0,0.20847354371246068,2.21910702606635,NA
EN617,35,5,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:21:17+00:00,41.32447,-70.58528,0.18627,2.0191,7.829,19.2241,31.5908,NA,NA,NA,NA,NA
EN617,35,6,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:21:25+00:00,41.32448,-70.58528,0.1649,1.8376,8.197,19.2257,31.5905,NA,NA,NA,NA,NA
EN617,35,7,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:22:41+00:00,41.32462,-70.5852,1.2015,1.9646,4.181,19.2223,31.5908,NA,NA,NA,NA,NA
EN617,35,8,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:22:48+00:00,41.32464,-70.58518,1.177,1.9089,4.319,19.2228,31.5907,0,0,0.1965459529030413,2.2229915639810423,NA
EN617,35,9,"(3,4.5]","EN61735(3,4.5]",2018-07-25 01:22:55+00:00,41.32466,-70.58517,1.2422,2.0514,4.346,19.2203,31.591,NA,NA,NA,NA,NA
EN627,2,1,"(16.5,18]","EN6272(16.5,18]",2019-02-01 21:14:19+00:00,41.20087,-70.88334,0.11029,87.7385,17.7,3.7513,31.9142,NA,NA,NA,NA,NA
EN627,2,2,"(10.5,12]","EN6272(10.5,12]",2019-02-01 21:18:16+00:00,41.20102,-70.88442,1.5931,87.6491,12.038,3.741,31.9162,NA,NA,NA,NA,NA
EN627,2,3,"(10.5,12]","EN6272(10.5,12]",2019-02-01 21:18:40+00:00,41.20089,-70.88441,1.7939,87.0965,11.833,3.7536,31.9177,NA,NA,NA,NA,NA
EN627,2,4,"(10.5,12]","EN6272(10.5,12]",2019-02-01 21:18:48+00:00,41.20086,-70.88442,1.8717,87.8603,11.883,3.7547,31.9177,NA,NA,NA,NA,NA
EN627,2,5,"(6,7.5]","EN6272(6,7.5]",2019-02-01 21:21:15+00:00,41.20035,-70.8848,10.278,88.2646,7.005,3.7829,31.9222,NA,NA,NA,NA,NA
EN627,2,6,"(6,7.5]","EN6272(6,7.5]",2019-02-01 21:21:23+00:00,41.20034,-70.88482,8.9176,88.0722,7.183,3.7701,31.9214,NA,NA,NA,NA,NA
EN627,2,7,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:23:38+00:00,41.1999,-70.88524,88.13,87.8694,2.072,3.7803,31.9282,NA,NA,NA,NA,NA
EN627,2,8,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:23:55+00:00,41.19985,-70.8853,103.47,87.8972,1.681,3.7989,31.9285,NA,NA,NA,NA,NA
EN627,2,9,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:24:01+00:00,41.19983,-70.88532,105.89,87.537,1.773,3.8114,31.9303,NA,NA,NA,NA,NA
EN627,2,10,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:24:08+00:00,41.19981,-70.88534,106.97,87.5552,1.642,3.8088,31.9304,NA,NA,NA,NA,NA
EN627,2,11,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:24:15+00:00,41.19979,-70.88536,108.1,87.8571,1.653,3.8126,31.9305,NA,NA,NA,NA,NA
EN627,2,12,"(0,1.5]","EN6272(0,1.5]",2019-02-01 21:24:21+00:00,41.19976,-70.88538,102,87.9147,1.814,3.8104,31.9307,NA,NA,NA,NA,NA
EN627,3,1,"(16.5,18]","EN6273(16.5,18]",2019-02-01 21:44:17+00:00,41.19756,-70.88122,0.014159,88.4181,18.257,3.8384,31.9337,1.7122596731957072,0,0.5546077630234935,2.1643480745415262,NA
EN627,3,2,"(10.5,12]","EN6273(10.5,12]",2019-02-01 21:46:49+00:00,41.19767,-70.8809,0.42951,88.0547,11.756,3.842,31.9361,NA,NA,NA,NA,NA
EN627,3,3,"(10.5,12]","EN6273(10.5,12]",2019-02-01 21:47:03+00:00,41.19768,-70.88086,0.3652,88.0437,11.846,3.8373,31.9347,1.7275320580567888,0,0.5551128702757917,2.0869959373023823,NA
EN627,3,4,"(10.5,12]","EN6273(10.5,12]",2019-02-01 21:47:12+00:00,41.1977,-70.88084,0.40966,88.1603,11.782,3.8364,31.9346,NA,NA,NA,NA,NA
EN627,3,5,"(4.5,6]","EN6273(4.5,6]",2019-02-01 21:48:52+00:00,41.19784,-70.88058,2.4646,88.5114,6.786,3.8316,31.9364,1.737046002724348,0,0.5525873340143004,2.080696903325253,NA
EN627,3,6,"(4.5,6]","EN6273(4.5,6]",2019-02-01 21:48:58+00:00,41.19786,-70.88056,2.9142,88.1609,6.567,3.8293,31.9367,NA,NA,NA,NA,NA
EN627,3,7,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:54:47+00:00,41.19844,-70.8797,12.934,87.3297,2.136,3.8234,31.9359,2.1952175485568004,0.08223372800931107,0.5586486210418795,2.0534850765440558,NA
EN627,3,8,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:54:55+00:00,41.19846,-70.87966,11.848,87.4463,2.288,3.8243,31.9364,NA,NA,NA,NA,NA
EN627,3,9,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:55:03+00:00,41.19846,-70.87965,11.296,87.5279,2.373,3.8251,31.9366,NA,NA,NA,NA,NA
EN627,3,10,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:55:10+00:00,41.198480000000004,-70.87964,13.285,87.7903,2.086,3.8247,31.9365,NA,NA,NA,NA,NA
EN627,3,11,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:55:17+00:00,41.198480000000004,-70.87961,12.594,86.8302,2.045,3.8243,31.9361,NA,NA,NA,NA,NA
EN627,3,12,"(1.5,3]","EN6273(1.5,3]",2019-02-01 21:55:24+00:00,41.1985,-70.8796,10.867,87.5759,2.392,3.8248,31.9361,NA,NA,NA,NA,NA
EN627,5,1,"(1.5,3]","EN6275(1.5,3]",2019-02-02 02:24:49+00:00,41.02794,-70.76142,3.0263,108.1739,2.829,5.4825,32.1683,NA,NA,NA,NA,NA
EN627,5,2,"(1.5,3]","EN6275(1.5,3]",2019-02-02 02:24:58+00:00,41.02792,-70.76138,3.1469,107.9095,2.86,5.4821,32.1685,NA,NA,NA,NA,NA
EN627,6,1,"(1.5,3]","EN6276(1.5,3]",2019-02-02 04:10:44+00:00,41.0239,-70.989,4.6824,1.2176,2.262,5.6752,32.1783,NA,NA,NA,NA,NA
EN627,6,2,"(1.5,3]","EN6276(1.5,3]",2019-02-02 04:11:17+00:00,41.02375,-70.98886,2.658,1.1457,2.119,5.6648,32.1783,NA,NA,NA,NA,NA
EN627,7,1,"(40.5,42]","EN6277(40.5,42]",2019-02-02 06:33:06+00:00,41.02752,-70.88092,1e-12,1.3381,41.069,5.9162,32.2631,NA,NA,NA,NA,NA
EN627,7,2,"(40.5,42]","EN6277(40.5,42]",2019-02-02 06:33:21+00:00,41.02746,-70.88086,1e-12,1.2085,41.169,5.9177,32.2639,1.5597861915498252,0,0.47631613891726254,1.8141217854131535,NA
EN627,7,3,"(40.5,42]","EN6277(40.5,42]",2019-02-02 06:33:29+00:00,41.02744,-70.88084,1e-12,1.2552,41.1,5.9169,32.2633,NA,NA,NA,NA,NA
EN627,7,4,"(28.5,30]","EN6277(28.5,30]",2019-02-02 06:35:46+00:00,41.02698,-70.88033,1e-12,1.0032,30.419,5.515,32.1105,1.4038075723948427,0,0.4619205822267621,1.5432633243966063,NA
EN627,7,5,"(28.5,30]","EN6277(28.5,30]",2019-02-02 06:35:53+00:00,41.02695,-70.8803,1e-12,1.182,30.144,5.4943,32.1052,NA,NA,NA,NA,NA
EN627,7,6,"(28.5,30]","EN6277(28.5,30]",2019-02-02 06:35:59+00:00,41.02694,-70.88028,1e-12,1.0019,30.297,5.4933,32.1045,NA,NA,NA,NA,NA
EN627,7,7,"(13.5,15]","EN6277(13.5,15]",2019-02-02 06:38:40+00:00,41.0263,-70.87968,4.647e-4,1.1774,15.15,5.3428,32.0656,1.3695072981986427,0,0.46873953013278863,1.5283976042105818,NA
EN627,7,8,"(13.5,15]","EN6277(13.5,15]",2019-02-02 06:38:52+00:00,41.02626,-70.87964,4.58e-5,0.919,15.213,5.3385,32.0672,NA,NA,NA,NA,NA
EN627,7,9,"(1.5,3]","EN6277(1.5,3]",2019-02-02 06:41:26+00:00,41.02568,-70.87918,1.9135,0.9993,3.879,5.3227,32.0651,NA,NA,NA,NA,NA
EN627,7,10,"(1.5,3]","EN6277(1.5,3]",2019-02-02 06:41:34+00:00,41.02566,-70.87916,1.6712,1.0608,3.817,5.3241,32.0652,1.3790212428662016,0,0.4712650663942799,1.5367123290603921,NA
EN627,7,11,"(1.5,3]","EN6277(1.5,3]",2019-02-02 06:41:43+00:00,41.02562,-70.87912,1.6854,1.1437,3.843,5.3251,32.0652,NA,NA,NA,NA,NA
EN627,7,12,"(1.5,3]","EN6277(1.5,3]",2019-02-02 06:41:53+00:00,41.02558,-70.87908,1.7617,1.5545,3.821,5.3242,32.0652,NA,NA,NA,NA,NA
EN627,8,1,"(49.5,51]","EN6278(49.5,51]",2019-02-02 10:08:04+00:00,40.86347,-70.88563,1e-12,0.9403,50.665,6.2609,32.5073,1.528991054862726,0,0.5038444841675179,1.6475753270578626,NA
EN627,8,2,"(49.5,51]","EN6278(49.5,51]",2019-02-02 10:08:12+00:00,40.86348,-70.88566,1e-12,1.2105,50.62,6.2388,32.5033,NA,NA,NA,NA,NA
EN627,8,3,"(43.5,45]","EN6278(43.5,45]",2019-02-02 10:10:13+00:00,40.8637,-70.8862,1e-12,0.9008,44.866,6.1993,32.4939,NA,NA,NA,NA,NA
EN627,8,4,"(43.5,45]","EN6278(43.5,45]",2019-02-02 10:10:22+00:00,40.86372,-70.88625,1e-12,0.8989,44.879,6.2011,32.4943,1.5082105967730572,0,0.5162196118488254,1.6473233656987776,NA
EN627,8,5,"(28.5,30]","EN6278(28.5,30]",2019-02-02 10:13:00+00:00,40.8639,-70.8871,1e-12,0.8204,30.509,6.1126,32.4366,1.5490204120575872,0,0.5159670582226763,1.7513834070009486,NA
EN627,8,6,"(13.5,15]","EN6278(13.5,15]",2019-02-02 10:15:30+00:00,40.86418,-70.88768,3.5817e-4,0.8347,14.767,6.0897,32.4332,1.538755366495221,0,0.5035919305413687,1.7637295135961215,NA
EN627,8,7,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:17:37+00:00,40.8643,-70.88788,1.0421,0.7582,5.11,6.0603,32.4353,NA,NA,NA,NA,NA
EN627,8,8,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:17:45+00:00,40.8643,-70.88788,1.1595,0.779,5.075,6.0672,32.4347,1.5620394942342473,0,0.5048546986721145,1.7503755615646082,NA
EN627,8,9,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:17:53+00:00,40.86431,-70.88788,1.0938,0.8632,5.045,6.0665,32.4351,NA,NA,NA,NA,NA
EN627,8,10,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:18:01+00:00,40.86432,-70.88789,1.1064,0.8678,5.062,6.0679,32.435,NA,NA,NA,NA,NA
EN627,8,11,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:18:09+00:00,40.86432,-70.88791,1.1617,0.8056,4.981,6.0685,32.4349,NA,NA,NA,NA,NA
EN627,8,12,"(4.5,6]","EN6278(4.5,6]",2019-02-02 10:18:17+00:00,40.86432,-70.88793,1.066,0.7673,4.963,6.0685,32.4351,NA,NA,NA,NA,NA
EN627,9,1,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:18:47+00:00,40.69296,-70.76806,1e-12,0.536,59.801,6.1695,32.5751,NA,NA,NA,NA,NA
EN627,9,2,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:18:54+00:00,40.69294,-70.76802,1e-12,0.4751,59.814,6.1695,32.5752,NA,NA,NA,NA,NA
EN627,9,3,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:19:03+00:00,40.69292,-70.76797,1e-12,0.525,59.76,6.17,32.5754,NA,NA,NA,NA,NA
EN627,9,4,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:19:16+00:00,40.69286,-70.7679,1e-12,0.5484,59.7,6.1696,32.5753,NA,NA,NA,NA,NA
EN627,9,5,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:19:24+00:00,40.69286,-70.76786,1e-12,0.4985,59.566,6.1682,32.5752,NA,NA,NA,NA,NA
EN627,9,6,"(58.5,60]","EN6279(58.5,60]",2019-02-02 15:19:33+00:00,40.69284,-70.76781,1e-12,0.4959,59.73,6.1684,32.5752,NA,NA,NA,NA,NA
EN627,9,7,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:23:35+00:00,40.69208,-70.76662,56.834,0.457,4.945,6.132,32.5648,NA,NA,NA,NA,NA
EN627,9,8,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:23:45+00:00,40.69204,-70.76657,59.638,0.4427,4.992,6.1279,32.5647,NA,NA,NA,NA,NA
EN627,9,9,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:23:53+00:00,40.69202,-70.76654,62.525,0.389,4.87,6.1273,32.5646,NA,NA,NA,NA,NA
EN627,9,10,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:24:00+00:00,40.69198,-70.7665,54.37,0.4123,5.233,6.128,32.5646,NA,NA,NA,NA,NA
EN627,9,11,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:24:07+00:00,40.69194,-70.76647,57.887,0.4201,5,6.1294,32.5645,NA,NA,NA,NA,NA
EN627,9,12,"(3,4.5]","EN6279(3,4.5]",2019-02-02 15:24:13+00:00,40.69192,-70.76644,54.772,0.4466,5.106,6.1301,32.5647,NA,NA,NA,NA,NA
EN627,10,1,"(58.5,60]","EN62710(58.5,60]",2019-02-02 17:02:06+00:00,40.69418,-70.98621,1e-12,0.7621,59.265,6.3692,32.5868,NA,NA,NA,NA,NA
EN627,10,2,"(58.5,60]","EN62710(58.5,60]",2019-02-02 17:02:19+00:00,40.69418,-70.98616,1e-12,0.8677,59.384,6.3694,32.5868,NA,NA,NA,NA,NA
EN627,10,3,"(4.5,6]","EN62710(4.5,6]",2019-02-02 17:06:15+00:00,40.69404,-70.98485,439.71,0.6093,5.377,6.3732,32.5839,NA,NA,NA,NA,NA
EN627,10,4,"(4.5,6]","EN62710(4.5,6]",2019-02-02 17:06:24+00:00,40.69402,-70.9848,449.87,0.5898,5.358,6.3737,32.5839,NA,NA,NA,NA,NA
EN627,11,1,"(58.5,60]","EN62711(58.5,60]",2019-02-02 19:09:06+00:00,40.6948,-70.8795,1e-12,0.6028,60.793,6.224,32.5542,NA,NA,NA,NA,NA
EN627,11,2,"(58.5,60]","EN62711(58.5,60]",2019-02-02 19:09:15+00:00,40.6948,-70.87944,1e-12,0.6274,60.809,6.2233,32.5542,NA,NA,NA,NA,NA
EN627,11,3,"(28.5,30]","EN62711(28.5,30]",2019-02-02 19:11:56+00:00,40.69488,-70.87856,1.071,0.6565,30.155,6.2205,32.5513,NA,NA,NA,NA,NA
EN627,11,4,"(28.5,30]","EN62711(28.5,30]",2019-02-02 19:12:03+00:00,40.69488,-70.87853,1.0509,0.7466,30.246,6.2264,32.5512,NA,NA,NA,NA,NA
EN627,11,5,"(28.5,30]","EN62711(28.5,30]",2019-02-02 19:12:12+00:00,40.69488,-70.87848,1.0188,0.6598,30.341,6.2328,32.5516,NA,NA,NA,NA,NA
EN627,11,6,"(13.5,15]","EN62711(13.5,15]",2019-02-02 19:14:28+00:00,40.69498,-70.87773,21.882,0.7012,14.97,6.2267,32.5517,NA,NA,NA,NA,NA
EN627,11,7,"(13.5,15]","EN62711(13.5,15]",2019-02-02 19:14:34+00:00,40.69498,-70.87768,21.928,0.746,14.83,6.2283,32.552,NA,NA,NA,NA,NA
EN627,11,8,"(13.5,15]","EN62711(13.5,15]",2019-02-02 19:14:42+00:00,40.69498,-70.87764,22.864,0.6501,14.728,6.227,32.5519,NA,NA,NA,NA,NA
EN627,11,9,"(1.5,3]","EN62711(1.5,3]",2019-02-02 19:16:51+00:00,40.69504,-70.8769,459.62,0.7142,2.423,6.2268,32.5515,NA,NA,NA,NA,NA
EN627,11,10,"(1.5,3]","EN62711(1.5,3]",2019-02-02 19:16:58+00:00,40.69506,-70.87686,453.08,0.6773,2.794,6.2268,32.5516,NA,NA,NA,NA,NA
EN627,11,11,"(1.5,3]","EN62711(1.5,3]",2019-02-02 19:17:05+00:00,40.69506,-70.87684,481.15,0.5853,2.491,6.2268,32.5516,NA,NA,NA,NA,NA
EN627,11,12,"(1.5,3]","EN62711(1.5,3]",2019-02-02 19:17:12+00:00,40.69506,-70.8768,497.05,0.6132,2.556,6.2267,32.5516,NA,NA,NA,NA,NA
EN627,12,1,"(60,61.5]","EN62712(60,61.5]",2019-02-02 20:05:18+00:00,40.6977,-70.88093,1.14e-5,0.6268,61.745,6.2291,32.5547,NA,NA,NA,NA,NA
EN627,12,2,"(60,61.5]","EN62712(60,61.5]",2019-02-02 20:05:26+00:00,40.69772,-70.88089,1e-12,0.7479,61.821,6.2302,32.5551,1.7085041687216704,0,0.5566281920326865,2.2827699133115518,NA
EN627,12,3,"(43.5,45]","EN62712(43.5,45]",2019-02-02 20:07:22+00:00,40.69784,-70.8802,0.014609,0.6948,45.436,6.2376,32.5504,NA,NA,NA,NA,NA
EN627,12,4,"(43.5,45]","EN62712(43.5,45]",2019-02-02 20:07:30+00:00,40.69784,-70.88018,0.0089911,0.7304,45.488,6.2395,32.55,1.6579300418046456,0,0.5482939223697652,2.2157481917948987,NA
EN627,12,5,"(28.5,30]","EN62712(28.5,30]",2019-02-02 20:09:21+00:00,40.69792,-70.87955,0.79676,0.7129,30.546,6.2414,32.5501,NA,NA,NA,NA,NA
EN627,12,6,"(28.5,30]","EN62712(28.5,30]",2019-02-02 20:09:27+00:00,40.69794,-70.8795,0.91215,0.7006,29.856,6.2412,32.5503,1.6136150890110152,0,0.5457683861082738,2.1268058320378374,NA
EN627,12,7,"(13.5,15]","EN62712(13.5,15]",2019-02-02 20:11:19+00:00,40.69802,-70.87882,16.78,0.6675,15.496,6.2389,32.5492,NA,NA,NA,NA,NA
EN627,12,8,"(13.5,15]","EN62712(13.5,15]",2019-02-02 20:11:25+00:00,40.69804,-70.87878,17.643,0.6611,15.248,6.2389,32.5492,1.6003456398694194,0,0.5424851889683351,2.1724108380322518,NA
EN627,12,9,"(1.5,3]","EN62712(1.5,3]",2019-02-02 20:13:23+00:00,40.6981,-70.8781,450.26,0.5542,3.139,6.2357,32.5487,NA,NA,NA,NA,NA
EN627,12,10,"(1.5,3]","EN62712(1.5,3]",2019-02-02 20:13:29+00:00,40.6981,-70.87806,445.42,0.6106,3.304,6.2362,32.5489,1.6321422444162619,0,0.5472837078651687,2.1164754163153456,NA
EN627,12,11,"(1.5,3]","EN62712(1.5,3]",2019-02-02 20:13:36+00:00,40.6981,-70.87802,514.83,0.6591,2.909,6.2359,32.5488,NA,NA,NA,NA,NA
EN627,12,12,"(1.5,3]","EN62712(1.5,3]",2019-02-02 20:13:43+00:00,40.6981,-70.87796,445.77,0.8295,3.312,6.2347,32.5484,NA,NA,NA,NA,NA
EN627,13,1,"(73.5,75]","EN62713(73.5,75]",2019-02-02 23:31:34+00:00,40.50756,-70.8796,1e-12,0.4032,74.547,10.7031,34.2271,NA,NA,NA,NA,NA
EN627,13,2,"(73.5,75]","EN62713(73.5,75]",2019-02-02 23:31:46+00:00,40.5075,-70.87958,1e-12,0.4246,74.652,10.7042,34.2279,7.6997856396345625,0,0.6854305413687438,9.233375965034782,NA
EN627,13,3,"(43.5,45]","EN62713(43.5,45]",2019-02-02 23:34:22+00:00,40.50694,-70.87928,1e-12,0.5672,45.188,6.4122,32.6443,NA,NA,NA,NA,NA
