Count,Criuse,Day,Month,Year,LAT,LONG,Temp D,ayLengh,Irr,Pb_opt,Depth,%Irr,O.D.,Chl,Pb,PP,IPP
7933,marmap,2,12,1979,44.1,-67.4,9.55,8.93,10.4,7.84,0,100,0,0.25,4.75,10.6,162.8
7934,,,,,,,,,,,1.69,69,0.37,0.25,7.84,17.5,
7935,,,,,,,,,,,3.54,46,0.78,0.26,7.8,18.1,
7936,,,,,,,,,,,6.32,25,1.39,0.33,4.51,13.3,
7937,,,,,,,,,,,10.5,10,2.3,0.18,2.74,4.4,
7938,,,,,,,,,,,15.99,3,3.51,0.27,0.82,1.97,
7939,,,,,,,,,,,21,1,4.61,0.32,0.42,1.21,
7940,,,,,,,,,,,,,,,,,
7941,marmap,10,12,1979,40.4,-71,11.41,9.19,11.1,2.53,0,100,0,3.42,1.57,49.2,666.2
7942,,,,,,,,,,,1.69,69,0.37,3.42,2.3,72.3,
7943,,,,,,,,,,,3.54,46,0.78,2.65,2.53,61.5,
7944,,,,,,,,,,,6.32,25,1.39,3.38,1.73,53.8,
7945,,,,,,,,,,,10.5,10,2.3,2.89,1.05,27.8,
7946,,,,,,,,,,,15.99,3,3.51,2.95,0.21,5.64,
7947,,,,,,,,,,,21,1,4.61,3.11,0.04,1.2,
7948,,,,,,,,,,,,,,,,,
7949,marmap,11,12,1979,39.3,-72,12.94,9.29,17.1,3.21,0,100,0,2.8,1.82,47.4,743.8
7950,,,,,,,,,,,1.61,69,0.37,2.8,2.11,54.8,
7951,,,,,,,,,,,3.37,46,0.78,2.27,3.21,67.7,
7952,,,,,,,,,,,6.02,25,1.39,2.68,2.49,62,
7953,,,,,,,,,,,10,10,2.3,2.72,1.63,41.1,
7954,,,,,,,,,,,15.23,3,3.51,3.44,0.4,12.7,
7955,,,,,,,,,,,20,1,4.61,2.75,0.09,2.42,
7956,,,,,,,,,,,,,,,,,
7957,marmap,11,12,1979,39.5,-72.2,11.75,9.27,17.1,4.65,0,100,0,2.93,1.41,38.3,862.1
7958,,,,,,,,,,,1.69,69,0.37,2.93,2.71,73.7,
7959,,,,,,,,,,,3.54,46,0.78,2.16,4.65,93.2,
7960,,,,,,,,,,,6.32,25,1.39,2.32,3.04,65.3,
7961,,,,,,,,,,,10.5,10,2.3,2.02,2.05,38.3,
7962,,,,,,,,,,,15.99,3,3.51,2.3,0.59,12.5,
7963,,,,,,,,,,,21,1,4.61,1.95,0.12,2.17,
7964,,,,,,,,,,,,,,,,,
7965,marmap,14,12,1979,42.1,-67.4,8.75,8.96,6.64,3.81,0,100,0,0.68,2.59,15.8,384.3
7966,,,,,,,,,,,3.3,69,0.37,0.68,3.81,23.2,
7967,,,,,,,,,,,6.91,46,0.78,0.7,3.3,20.7,
7968,,,,,,,,,,,12.34,25,1.39,0.53,3.56,16.9,
7969,,,,,,,,,,,20.5,10,2.3,0.62,0.98,5.43,
7970,,,,,,,,,,,31.22,3,3.51,0.57,0.29,1.49,
7971,,,,,,,,,,,41,1,4.61,0.59,0.12,0.63,
7972,,,,,,,,,,,,,,,,,
7973,marmap,15,12,1979,40.2,-67.4,12.22,9.16,9.89,3.76,0,100,0,0.78,0.76,5.42,465.2
7974,,,,,,,,,,,3.06,69,0.37,0.78,3.02,21.6,
7975,,,,,,,,,,,6.41,46,0.78,0.75,3.76,25.8,
7976,,,,,,,,,,,11.44,25,1.39,0.89,2.98,24.3,
7977,,,,,,,,,,,19,10,2.3,0.89,1.41,11.5,
7978,,,,,,,,,,,28.93,3,3.51,0.72,0.37,2.45,
7979,,,,,,,,,,,38,1,4.61,0.96,0.07,0.61,
7980,,,,,,,,,,,,,,,,,
7981,marmap,16,12,1979,42.1,-67.1,8.46,8.94,15.1,12.73,0,100,0,0.24,2.99,6.42,424.1
7982,,,,,,,,,,,4.67,69,0.37,0.24,4.94,10.6,
7983,,,,,,,,,,,9.78,46,0.78,0.15,9.32,12.5,
7984,,,,,,,,,,,17.46,25,1.39,0.13,12.73,14.8,
7985,,,,,,,,,,,29,10,2.3,0.2,4.02,7.19,
7986,,,,,,,,,,,44.16,3,3.51,0.21,1.23,2.31,
7987,,,,,,,,,,,58,1,4.61,0.09,1.01,0.81,
7988,,,,,,,,,,,,,,,,,
7989,marmap,16,12,1979,42,-66.4,8.89,8.95,15.1,7.52,0,100,0,0.52,2.47,11.5,336.1
7990,,,,,,,,,,,2.74,69,0.37,0.52,4.32,20.1,
7991,,,,,,,,,,,5.73,46,0.78,0.3,7.52,20.2,
7992,,,,,,,,,,,10.24,25,1.39,0.42,4.5,16.9,
7993,,,,,,,,,,,17,10,2.3,0.66,1.39,8.22,
7994,,,,,,,,,,,25.89,3,3.51,0.45,0.75,3.01,
7995,,,,,,,,,,,34,1,4.61,0.36,0.14,0.46,
7996,,,,,,,,,,,,,,,,,
7997,marmap,19,12,1979,40,-70.1,12.91,9.16,3.93,25.81,0,100,0,0.51,6.57,30.7,590.5
7998,,,,,,,,,,,3.79,69,0.37,0.51,8.41,39.3,
7999,,,,,,,,,,,7.93,46,0.78,0.14,25.81,33.1,
8000,,,,,,,,,,,14.15,25,1.39,0.34,5.36,16.7,
8001,,,,,,,,,,,23.5,10,2.3,0.19,3.24,5.64,
8002,,,,,,,,,,,35.79,3,3.51,0.22,0.55,1.11,
8003,,,,,,,,,,,47,1,4.61,0.53,0.04,0.19,
8004,,,,,,,,,,,,,,,,,
8005,marmap,19,12,1979,39.4,-70.2,14.4,9.22,3.93,7.36,0,100,0,0.81,7.36,55,608.2
8006,,,,,,,,,,,3.38,69,0.37,0.81,7.23,54,
8007,,,,,,,,,,,7.08,46,0.78,0.8,4.22,31.1,
8008,,,,,,,,,,,12.64,25,1.39,0.64,3.05,18,
8009,,,,,,,,,,,21,10,2.3,0.69,0.76,4.81,
8010,,,,,,,,,,,31.98,3,3.51,0.95,0.07,0.65,
8011,,,,,,,,,,,42,1,4.61,0.5,0.06,0.26,
8012,,,,,,,,,,,,,,,,,
8013,marmap,28,2,1980,35.4,-74.5,6.61,11.21,10.8,2.35,0,100,0,2.21,1.32,32.6,574.2
8014,,,,,,,,,,,1.69,69,0.37,2.21,1.63,40.3,
8015,,,,,,,,,,,3.54,46,0.78,2.5,1.28,36,
8016,,,,,,,,,,,6.32,25,1.39,1.9,2.32,49.5,
8017,,,,,,,,,,,10.5,10,2.3,1.3,2.35,34.2,
8018,,,,,,,,,,,15.99,3,3.51,1.22,0.72,9.8,
8019,,,,,,,,,,,21,1,4.61,2.45,0.04,1.15,
8020,,,,,,,,,,,,,,,,,
8021,marmap,29,3,1980,36.2,-75.1,6.45,12.33,29.3,2.11,0,100,0,1.22,1.29,19.4,560.9
8022,,,,,,,,,,,1.77,69,0.37,1.22,2.11,31.8,
8023,,,,,,,,,,,3.71,46,0.78,1.71,1.56,32.9,
8024,,,,,,,,,,,6.62,25,1.39,2.19,1.47,39.6,
8025,,,,,,,,,,,11,10,2.3,1.68,1.41,29.2,
8026,,,,,,,,,,,16.75,3,3.51,1.82,0.83,18.7,
8027,,,,,,,,,,,22,1,4.61,1.1,0.28,3.77,
8028,,,,,,,,,,,,,,,,,
8029,marmap,29,3,1980,36.1,-75.3,6.45,12.33,29.3,4.49,0,100,0,0.8,0.35,3.43,209.5
8030,,,,,,,,,,,1.21,69,0.37,0.8,1.07,10.6,
8031,,,,,,,,,,,2.53,46,0.78,0.98,1.74,21,
8032,,,,,,,,,,,4.52,25,1.39,1.35,1.66,27.6,
8033,,,,,,,,,,,7.5,10,2.3,0.49,2.81,17,
8034,,,,,,,,,,,11.42,3,3.51,0.14,4.49,7.75,
8035,,,,,,,,,,,15,1,4.61,0.96,0.14,1.65,
8036,,,,,,,,,,,,,,,,,
8037,marmap,1,3,1980,36.5,-75.3,4.3,11.25,4.2,7.52,0,100,0,0.22,6.3,15.6,182.7
8038,,,,,,,,,,,1.61,69,0.37,0.22,7.52,18.6,
8039,,,,,,,,,,,3.37,46,0.78,0.28,6.19,19.5,
8040,,,,,,,,,,,6.02,25,1.39,0.26,6.63,19.4,
8041,,,,,,,,,,,10,10,2.3,0.35,1.43,5.62,
8042,,,,,,,,,,,15.23,3,3.51,0.21,0.46,1.09,
8043,,,,,,,,,,,20,1,4.61,0.35,0.02,0.06,
8044,,,,,,,,,,,,,,,,,
8045,marmap,1,3,1980,37,-75.4,3.44,11.24,4.2,7.51,0,100,0,0.32,7.51,27,131.7
8046,,,,,,,,,,,1.05,69,0.37,0.32,6.84,24.6,
8047,,,,,,,,,,,2.19,46,0.78,0.35,5.54,21.8,
8048,,,,,,,,,,,3.91,25,1.39,0.31,4.62,16.1,
8049,,,,,,,,,,,6.5,10,2.3,0.27,2.21,6.71,
8050,,,,,,,,,,,9.9,3,3.51,0.48,0.24,1.32,
8051,,,,,,,,,,,13,1,4.61,0.48,0.03,0.17,
8052,,,,,,,,,,,,,,,,,
8053,marmap,4,3,1980,37.4,-74.4,3.82,11.34,31.5,6.96,0,100,0,0.77,5.61,49,476.3
8054,,,,,,,,,,,1.37,69,0.37,0.77,6.96,60.8,
8055,,,,,,,,,,,2.87,46,0.78,1.22,3.44,47.6,
8056,,,,,,,,,,,5.12,25,1.39,1.52,3.12,53.7,
8057,,,,,,,,,,,8.5,10,2.3,0.72,3.16,25.8,
8058,,,,,,,,,,,12.94,3,3.51,0.48,0.53,2.88,
8059,,,,,,,,,,,17,1,4.61,1.2,0.07,0.95,
8060,,,,,,,,,,,,,,,,,
8061,marmap,4,3,1980,37.3,-74.1,10.96,11.35,31.5,6.58,0,100,0,0.74,4.82,40.5,844.2
8062,,,,,,,,,,,3.06,69,0.37,0.51,6.58,38.1,
8063,,,,,,,,,,,6.41,46,0.78,0.63,5.99,42.8,
8064,,,,,,,,,,,11.44,25,1.39,0.63,4.85,34.7,
8065,,,,,,,,,,,19,10,2.3,0.62,3.24,22.8,
8066,,,,,,,,,,,28.93,3,3.51,0.67,0.74,5.66,
8067,,,,,,,,,,,38,1,4.61,0.56,0.32,2.02,
8068,,,,,,,,,,,,,,,,,
8069,marmap,5,3,1980,38.4,-75,0.92,11.36,14.4,4.58,0,100,0,0.89,2.4,24.3,194
8070,,,,,,,,,,,0.64,69,0.37,0.89,3.27,33.1,
8071,,,,,,,,,,,1.35,46,0.78,0.89,3.78,38.2,
8072,,,,,,,,,,,2.41,25,1.39,0.89,4.37,44.2,
8073,,,,,,,,,,,4,10,2.3,0.59,4.58,30.7,
8074,,,,,,,,,,,6.09,3,3.51,0.81,0.73,6.73,
8075,,,,,,,,,,,8,1,4.61,0.87,0.17,1.65,
8076,,,,,,,,,,,,,,,,,
8077,marmap,5,3,1980,38.4,-74.3,2.71,11.36,14.4,4.2,0,100,0,0.83,1.16,10.9,280.3
8078,,,,,,,,,,,1.37,69,0.37,0.6,2.93,20,
8079,,,,,,,,,,,2.87,46,0.78,0.78,3.05,27,
8080,,,,,,,,,,,5.12,25,1.39,0.64,4.2,30.5,
8081,,,,,,,,,,,8.5,10,2.3,0.63,2.81,20.1,
8082,,,,,,,,,,,12.94,3,3.51,0.69,0.78,6.1,
8083,,,,,,,,,,,17,1,4.61,0.99,0.13,1.51,
8084,,,,,,,,,,,,,,,,,
8085,marmap,6,3,1980,38.5,-74,5.46,11.36,33.8,4.36,0,100,0,3.4,1.8,69.4,1553.9
8086,,,,,,,,,,,1.61,69,0.37,3.4,2.49,96.1,
8087,,,,,,,,,,,3.37,46,0.78,2.75,2.03,63.3,
8088,,,,,,,,,,,6.02,25,1.39,2.99,4.36,148,
8089,,,,,,,,,,,10,10,2.3,3.37,2.64,101,
8090,,,,,,,,,,,15.23,3,3.51,2.1,1.7,40.5,
8091,,,,,,,,,,,20,1,4.61,3.35,0.42,16.1,
8092,,,,,,,,,,,,,,,,,
8093,marmap,6,3,1980,38.4,-74.1,5.27,11.4,33.8,1.79,0,100,0,1.74,0.73,14.4,481.8
8094,,,,,,,,,,,1.77,69,0.37,2.56,1.25,36.5,
8095,,,,,,,,,,,3.71,46,0.78,1.31,1.79,26.8,
8096,,,,,,,,,,,6.62,25,1.39,3.7,0.86,36.1,
8097,,,,,,,,,,,11,10,2.3,2.07,1.19,28,
8098,,,,,,,,,,,16.75,3,3.51,2.12,0.39,9.49,
8099,,,,,,,,,,,22,1,4.61,2.13,0.17,4.1,
8100,,,,,,,,,,,,,,,,,
8101,marmap,8,3,1980,40.2,-73.4,3.49,11.45,11.4,2.71,0,100,0,1.63,1.18,22.1,385.6
8102,,,,,,,,,,,1.37,69,0.37,1.03,2.71,32,
8103,,,,,,,,,,,2.87,46,0.78,1.37,2.49,39,
8104,,,,,,,,,,,5.12,25,1.39,1.45,2.23,37,
8105,,,,,,,,,,,8.5,10,2.3,0.99,2.55,28.9,
8106,,,,,,,,,,,12.94,3,3.51,1.07,0.52,6.31,
8107,,,,,,,,,,,17,1,4.61,1.95,0.16,3.65,
8108,,,,,,,,,,,,,,,,,
8109,marmap,8,3,1980,40.1,-73.3,3.12,11.45,11.4,5.48,0,100,0,1.53,4.62,81,755.8
8110,,,,,,,,,,,1.45,69,0.37,1.53,5.06,88.7,
8111,,,,,,,,,,,3.04,46,0.78,1.32,5.48,82.8,
8112,,,,,,,,,,,5.42,25,1.39,1.52,3.84,66.9,
8113,,,,,,,,,,,9,10,2.3,1.26,2.29,33.1,
8114,,,,,,,,,,,13.71,3,3.51,1.69,0.65,12.5,
8115,,,,,,,,,,,18,1,4.61,1.16,0.18,2.45,
8116,,,,,,,,,,,,,,,,,
8117,marmap,9,3,1980,39.2,-72.1,5.96,11.51,28,12.12,0,100,0,0.58,4.36,29.1,956.7
8118,,,,,,,,,,,2.34,69,0.37,0.4,9.19,42.3,
8119,,,,,,,,,,,4.89,46,0.78,0.44,9.26,46.9,
8120,,,,,,,,,,,8.73,25,1.39,0.4,12.12,55.8,
8121,,,,,,,,,,,14.5,10,2.3,0.55,6.63,42,
8122,,,,,,,,,,,22.08,3,3.51,0.58,2.4,16,
8123,,,,,,,,,,,29,1,4.61,0.2,0.6,1.39,
8124,,,,,,,,,,,,,,,,,
8125,marmap,9,3,1980,39.4,-71.5,5.96,11.51,28,14.19,0,100,0,0.25,1.37,3.95,401.3
8126,,,,,,,,,,,2.5,69,0.37,0.41,2.08,9.83,
8127,,,,,,,,,,,5.23,46,0.78,0.41,4.17,19.7,
8128,,,,,,,,,,,9.33,25,1.39,0.33,6.24,23.7,
8129,,,,,,,,,,,15.5,10,2.3,0.12,14.19,19.6,
8130,,,,,,,,,,,23.6,3,3.51,0.45,0.94,4.87,
8131,,,,,,,,,,,31,1,4.61,0.23,0.41,1.09,
8132,,,,,,,,,,,,,,,,,
8133,marmap,10,3,1980,40.1,-72.3,5.36,11.54,33.5,4.76,0,100,0,2.76,1.85,59,1708.7
8134,,,,,,,,,,,1.53,69,0.37,2.76,3.3,105,
8135,,,,,,,,,,,3.2,46,0.78,2.48,4.09,117,
8136,,,,,,,,,,,5.72,25,1.39,2.9,4.39,147,
8137,,,,,,,,,,,9.5,10,2.3,2.35,4.76,129,
8138,,,,,,,,,,,14.47,3,3.51,2.73,1.31,41.2,
8139,,,,,,,,,,,19,1,4.61,2.49,0.42,12.2,
8140,,,,,,,,,,,,,,,,,
8141,marmap,10,3,1980,40.3,-72.2,4.07,11.54,33.5,6.19,0,100,0,0.6,0.88,6.12,483.6
8142,,,,,,,,,,,2.18,69,0.37,0.54,2.23,13.9,
8143,,,,,,,,,,,4.55,46,0.78,0.36,4.28,17.8,
8144,,,,,,,,,,,8.13,25,1.39,0.41,5.69,26.9,
8145,,,,,,,,,,,13.5,10,2.3,0.41,6.19,29.3,
8146,,,,,,,,,,,20.56,3,3.51,0.23,4.03,10.7,
8147,,,,,,,,,,,27,1,4.61,0.84,0.57,5.48,
8148,,,,,,,,,,,,,,,,,
8149,marmap,18,3,1980,40.5,-71,3.77,11.9N,D,6.04,0,100,0,0.88,3.89,40.7,322.9
8150,,,,,,,,,,,1.85,69,0.37,0.88,3.15,33,
8151,,,,,,,,,,,3.88,46,0.78,0.47,6.04,33.8,
8152,,,,,,,,,,,6.92,25,1.39,0.46,4.33,23.7,
8153,,,,,,,,,,,11.5,10,2.3,0.65,0.79,6.13,
8154,,,,,,,,,,,17.51,3,3.51,0.73,0.22,1.92,
8155,,,,,,,,,,,23,1,4.61,0.49,0.1,0.61,
8156,,,,,,,,,,,,,,,,,
8157,marmap,19,3,1980,40,-70.1,5.7,11.9,35.7,6.28,0,100,0,0.24,1.76,5.04,368
8158,,,,,,,,,,,1.85,69,0.37,0.24,3.75,10.7,
8159,,,,,,,,,,,3.88,46,0.78,0.62,1.91,14.1,
8160,,,,,,,,,,,6.92,25,1.39,0.42,6.28,31.4,
8161,,,,,,,,,,,11.5,10,2.3,0.79,2.44,22.9,
8162,,,,,,,,,,,17.51,3,3.51,0.76,1.1,9.96,
8163,,,,,,,,,,,23,1,4.61,0.81,0.33,3.17,
8164,,,,,,,,,,,,,,,,,
8165,marmap,19,3,1980,40.1,-70.2,4.48,11.94,35.7,2.39,0,100,0,1.1,0.32,4.19,640.6
8166,,,,,,,,,,,2.26,69,0.37,1.1,1.57,20.6,
8167,,,,,,,,,,,4.72,46,0.78,1.26,1.68,25.2,
8168,,,,,,,,,,,8.43,25,1.39,1.7,2.34,47.5,
8169,,,,,,,,,,,14,10,2.3,1.08,2.39,30.8,
8170,,,,,,,,,,,21.32,3,3.51,1.08,0.85,10.9,
8171,,,,,,,,,,,28,1,4.61,1.45,0.25,4.28,
8172,,,,,,,,,,,,,,,,,
8173,marmap,20,3,1980,40.2,-69.5,2.28,11.99,33.4,5.48,0,100,0,1.51,2.38,43.1,828.5
8174,,,,,,,,,,,1.29,69,0.37,1.51,5.15,93.2,
8175,,,,,,,,,,,2.7,46,0.78,1.28,5.48,84.1,
8176,,,,,,,,,,,4.82,25,1.39,1.64,4.13,81.2,
8177,,,,,,,,,,,8,10,2.3,1.95,2.57,60.2,
8178,,,,,,,,,,,12.18,3,3.51,2,0.82,19.6,
8179,,,,,,,,,,,16,1,4.61,2.68,0.18,5.92,
8180,,,,,,,,,,,,,,,,,
8181,marmap,20,3,1980,40,-69.3,5.17,11.99,33.4,3.28,0,100,0,0.49,1.86,10.9,342.6
8182,,,,,,,,,,,2.66,69,0.37,0.47,2.93,16.5,
8183,,,,,,,,,,,5.56,46,0.78,0.48,3.28,18.9,
8184,,,,,,,,,,,9.93,25,1.39,0.59,2.83,20,
8185,,,,,,,,,,,16.5,10,2.3,0.63,1.22,9.19,
8186,,,,,,,,,,,25.13,3,3.51,0.47,0.67,3.75,
8187,,,,,,,,,,,33,1,4.61,0.58,0.12,0.84,
8188,,,,,,,,,,,,,,,,,
8189,marmap,21,3,1980,42.1,-69.4,4.9,12.03,6.92,1.78,0,100,0,0.7,1.02,8.62,209.4
8190,,,,,,,,,,,2.82,69,0.37,0.62,1.62,12.1,
8191,,,,,,,,,,,5.9,46,0.78,0.71,1.42,12.1,
8192,,,,,,,,,,,10.54,25,1.39,0.51,1.78,10.9,
8193,,,,,,,,,,,17.5,10,2.3,0.87,0.44,4.62,
8194,,,,,,,,,,,26.65,3,3.51,0.97,0.12,1.42,
8195,,,,,,,,,,,35,1,4.61,0.76,0.05,0.49,
8196,,,,,,,,,,,,,,,,,
8197,marmap,21,3,1980,42.2,-70,3.79,12.03,6.92,3.89,0,100,0,2.89,2.41,83.8,868.6
8198,,,,,,,,,,,1.85,69,0.37,2.01,3.89,94.1,
8199,,,,,,,,,,,3.88,46,0.78,1.91,3.73,85.6,
8200,,,,,,,,,,,6.92,25,1.39,2.47,1.83,54.5,
8201,,,,,,,,,,,11.5,10,2.3,2.25,1.04,28.1,
8202,,,,,,,,,,,17.51,3,3.51,2.23,0.2,5.49,
8203,,,,,,,,,,,23,1,4.61,3.06,0.03,1.26,
8204,,,,,,,,,,,,,,,,,
8205,marmap,24,3,1980,41.4,-69.1,4.69,12.17,33.8,2.65,0,100,0,0.81,0.47,4.65,374.9
8206,,,,,,,,,,,2.5,69,0.37,0.83,0.8,8.1,
8207,,,,,,,,,,,5.23,46,0.78,0.79,1.22,11.7,
8208,,,,,,,,,,,9.33,25,1.39,0.67,2.32,18.9,
8209,,,,,,,,,,,15.5,10,2.3,0.62,2.65,20,
8210,,,,,,,,,,,23.6,3,3.51,0.85,0.76,7.9,
8211,,,,,,,,,,,31,1,4.61,0.98,0.16,1.87,
8212,,,,,,,,,,,,,,,,,
8213,marmap,24,3,1980,41.3,-69,4.94,12.17,33.8,8.95,0,100,0,0.38,0.45,2.06,352.8
8214,,,,,,,,,,,2.66,69,0.37,0.37,0.99,4.44,
8215,,,,,,,,,,,5.56,46,0.78,0.38,2.25,10.4,
8216,,,,,,,,,,,9.93,25,1.39,0.18,8.95,19.6,
8217,,,,,,,,,,,16.5,10,2.3,0.23,5.32,14.9,
8218,,,,,,,,,,,25.13,3,3.51,0.38,1.9,8.77,
8219,,,,,,,,,,,33,1,4.61,0.31,0.49,1.83,
8220,,,,,,,,,,,,,,,,,
8221,marmap,25,3,1980,40.2,-68.3,5.4,12.21,6.74,4.07,0,100,0,0.48,3.58,21,235.5
8222,,,,,,,,,,,2.09,69,0.37,0.48,2.47,14.5,
8223,,,,,,,,,,,4.38,46,0.78,0.4,4.07,19.9,
8224,,,,,,,,,,,7.83,25,1.39,0.51,2.63,16.4,
8225,,,,,,,,,,,13,10,2.3,0.36,1.39,6.09,
8226,,,,,,,,,,,19.8,3,3.51,0.68,0.26,2.2,
8227,,,,,,,,,,,26,1,4.61,0.47,0.19,1.07,
8228,,,,,,,,,,,,,,,,,
8229,marmap,25,3,1980,40.1,-68.2,6.73,12.21,6.74,10.5,0,100,0,0.11,9.08,12.2,293.5
8230,,,,,,,,,,,3.06,69,0.37,0.11,10.5,14.1,
8231,,,,,,,,,,,6.41,46,0.78,0.33,4.34,17.5,
8232,,,,,,,,,,,11.44,25,1.39,0.5,2.01,12.3,
8233,,,,,,,,,,,19,10,2.3,0.17,2.89,5.99,
8234,,,,,,,,,,,28.93,3,3.51,0.4,0.53,2.57,
8235,,,,,,,,,,,38,1,4.61,0.23,0.16,0.46,
8236,,,,,,,,,,,,,,,,,
8237,marmap,26,3,1980,41.1,-68.4,4.11,12.26,27,2.43,0,100,0,1.61,0.85,16.7,664.1
8238,,,,,,,,,,,1.77,69,0.37,1.86,1.67,38.1,
8239,,,,,,,,,,,3.71,46,0.78,1.95,1.6,38.2,
8240,,,,,,,,,,,6.62,25,1.39,1.29,2.43,38.5,
8241,,,,,,,,,,,11,10,2.3,1.64,2.24,45,
8242,,,,,,,,,,,16.75,3,3.51,1.09,1.38,18.4,
8243,,,,,,,,,,,22,1,4.61,1.64,0.31,6.29,
8244,,,,,,,,,,,,,,,,,
8245,marmap,26,3,1980,41.1,-68,3.72,12.26,27,1.25,0,100,0,0.93,0.34,3.9,251.1
8246,,,,,,,,,,,2.18,69,0.37,1.48,0.77,13.9,
8247,,,,,,,,,,,4.55,46,0.78,0.92,1.2,13.5,
8248,,,,,,,,,,,8.13,25,1.39,1.24,1.25,19,
8249,,,,,,,,,,,13.5,10,2.3,0.84,0.88,9.04,
8250,,,,,,,,,,,20.56,3,3.51,0.89,0.37,4.08,
8251,,,,,,,,,,,27,1,4.61,0.95,0.17,1.97,
8252,,,,,,,,,,,,,,,,,
8253,marmap,27,3,1980,42.1,-68.3,4.52,12.32,31,2.12,0,100,0,0.5,0.42,2.6,345.7
8254,,,,,,,,,,,2.9,69,0.37,0.47,1.6,9.25,
8255,,,,,,,,,,,6.07,46,0.78,0.52,1.72,11,
8256,,,,,,,,,,,10.84,25,1.39,0.6,2.12,15.7,
8257,,,,,,,,,,,18,10,2.3,0.51,1.85,11.6,
8258,,,,,,,,,,,27.41,3,3.51,0.5,1.22,7.49,
8259,,,,,,,,,,,36,1,4.61,0.53,0.46,3.02,
8260,,,,,,,,,,,,,,,,,
8261,marmap,27,3,1980,42.1,-67.5,4.64,12.32,31,2.19,0,100,0,0.51,0.21,1.33,284.1
8262,,,,,,,,,,,2.74,69,0.37,0.72,0.68,6.04,
8263,,,,,,,,,,,5.73,46,0.78,0.61,0.79,5.97,
8264,,,,,,,,,,,10.24,25,1.39,0.56,2.19,15.1,
8265,,,,,,,,,,,17,10,2.3,0.58,1.61,11.5,
8266,,,,,,,,,,,25.89,3,3.51,0.7,0.75,6.48,
8267,,,,,,,,,,,34,1,4.61,0.4,0.62,3.06,
8268,,,,,,,,,,,,,,,,,
8269,marmap,28,3,1980,40.4,-67.4,4.91,12.34,24.6,5.02,0,100,0,0.58,2.04,14.6,571.1
8270,,,,,,,,,,,2.74,69,0.37,0.63,3.15,24.5,
8271,,,,,,,,,,,5.73,46,0.78,0.59,2.77,20.2,
8272,,,,,,,,,,,10.24,25,1.39,0.57,5.02,35.3,
8273,,,,,,,,,,,17,10,2.3,0.78,2.14,20.6,
8274,,,,,,,,,,,25.89,3,3.51,0.69,0.55,4.66,
8275,,,,,,,,,,,34,1,4.61,0.56,0.19,1.34,
8276,,,,,,,,,,,,,,,,,
8277,marmap,28,3,1980,40.2,-67.4,12.88,12.34,24.6,4.73,0,100,0,0.37,1,4.55,565.6
8278,,,,,,,,,,,4.67,69,0.37,0.31,2.41,9.23,
8279,,,,,,,,,,,9.78,46,0.78,0.34,2.84,11.9,
8280,,,,,,,,,,,17.46,25,1.39,0.3,4.73,17.5,
8281,,,,,,,,,,,29,10,2.3,0.46,2.41,13.7,
8282,,,,,,,,,,,44.16,3,3.51,0.36,1.18,5.25,
8283,,,,,,,,,,,58,1,4.61,0.31,0.25,0.94,
8284,,,,,,,,,,,,,,,,,
8285,marmap,29,3,1980,41.4,-67,4.08,12.4,23.7,2.49,0,100,0,1.45,2.21,39.7,776.9
8286,,,,,,,,,,,1.61,69,0.37,2.19,1.86,50.5,
8287,,,,,,,,,,,3.37,46,0.78,2.97,1.44,52.9,
8288,,,,,,,,,,,6.02,25,1.39,2.04,2.49,62.9,
8289,,,,,,,,,,,10,10,2.3,2.17,1.87,50.4,
8290,,,,,,,,,,,15.23,3,3.51,2.06,0.72,18.4,
8291,,,,,,,,,,,20,1,4.61,2.22,0.16,4.48,
8292,,,,,,,,,,,,,,,,,
8293,marmap,2,4,1980,41.1,-66.1,4.17,12.58,29.1,2,0,100,0,0.53,0.85,5.67,315.9
8294,,,,,,,,,,,2.74,69,0.37,0.53,1.65,11,
8295,,,,,,,,,,,5.73,46,0.78,0.56,1.69,11.9,
8296,,,,,,,,,,,10.24,25,1.39,0.66,1.93,16,
8297,,,,,,,,,,,17,10,2.3,0.46,2,11.6,
8298,,,,,,,,,,,25.89,3,3.51,0.54,0.72,4.86,
8299,,,,,,,,,,,34,1,4.61,0.55,0.35,2.42,
8300,,,,,,,,,,,,,,,,,
8301,marmap,2,4,1980,41.4,-66.2,4.68,12.59,29.1,3.56,0,100,0,0.54,1.09,7.43,534
8302,,,,,,,,,,,3.14,69,0.37,0.53,2.88,19.2,
8303,,,,,,,,,,,6.58,46,0.78,0.46,3.56,20.6,
8304,,,,,,,,,,,11.74,25,1.39,0.74,2.59,24.1,
8305,,,,,,,,,,,19.5,10,2.3,0.52,2.54,16.6,
8306,,,,,,,,,,,29.7,3,3.51,0.48,1.03,6.21,
8307,,,,,,,,,,,39,1,4.61,0.41,0.22,1.14,
8308,,,,,,,,,,,,,,,,,
8309,marmap,3,4,1980,43.5,-66.1,2.46,12.68,27.5,4.48,0,100,0,2.57,1.73,56.5,891.1
8310,,,,,,,,,,,0.73,69,0.37,2.57,4.2,137,
8311,,,,,,,,,,,1.52,46,0.78,2.97,4.43,167,
8312,,,,,,,,,,,2.71,25,1.39,3.13,4.48,178,
8313,,,,,,,,,,,4.5,10,2.3,3.19,3.21,130,
