Count	Criuse	Day	Month	Year	LAT	LONG	Temp D	ayLengh	Irr	Pb_opt	Depth	%Irr	O.D.	Chl	Pb	PP	IPP
12367											4.05	46	0.78	0.74	2.34	22.2	
12368											7.22	25	1.39	0.69	3.13	27.6	
12369											12	10	2.3	0.78	2.6	26	
12370											18.27	3	3.51	0.74	0.44	4.2	
12371											24	1	4.61	0.31	0.12	0.49	
12372																	
12373	marmap	18	5	1982	42	-66.1	7.24	14.49	52.8	3.18	0	100	0	3.08	0.15	6.67	2105.9
12374											1.93	69	0.37	3.08	1.02	45.7	
12375											4.05	46	0.78	2.77	2.1	84.4	
12376											7.22	25	1.39	3.94	2.96	169	
12377											12	10	2.3	3.3	3.18	152	
12378											18.27	3	3.51	2.27	1.26	41.5	
12379											24	1	4.61	1.65	0.33	7.99	
12380																	
12381	marmap	19	5	1982	42	-66.4	5.87	14.52	35.8	2.69	0	100	0	2.46	0.97	34.5	753.5
12382											1.85	69	0.37	2.46	1.57	56	
12383											3.88	46	0.78	2.26	1.67	54.7	
12384											6.92	25	1.39	1.37	2.69	53.6	
12385											11.5	10	2.3	1.66	1.54	37	
12386											17.51	3	3.51	1.82	0.44	11.6	
12387											23	1	4.61	2.07	0.09	2.71	
12388																	
12389	marmap	19	5	1982	41.5	-67.2	6.77	14.47	35.8	2.21	0	100	0	4.45	0.83	53.7	1517.5
12390											1.85	69	0.37	4.45	1.72	111	
12391											3.88	46	0.78	4.72	1.77	121	
12392											6.92	25	1.39	3.57	2.01	104	
12393											11.5	10	2.3	2.55	2.21	81.7	
12394											17.51	3	3.51	3.68	0.35	18.5	
12395											23	1	4.61	3.68	0.07	3.81	
12396																	
12397	marmap	20	5	1982	40.3	-67.4	8.58	14.4	12.6	7.94	0	100	0	3.08	7.76	344	3845.3
12398											2.66	69	0.37	3.08	7.94	352	
12399											5.56	46	0.78	3.2	6.45	297	
12400											9.93	25	1.39	2.2	4.14	131	
12401											16.5	10	2.3	2.09	2.15	64.6	
12402											25.13	3	3.51	1.11	0.9	14.4	
12403											33	1	4.61	0.93	0.05	0.62	
12404																	
12405	marmap	20	5	1982	40.2	-67.4	17.54	14.39	12.6	1.36	0	100	0	2.14	0.46	14.3	901.9
12406											2.74	69	0.37	2.31	0.89	29.6	
12407											5.73	46	0.78	2.35	1.14	38.5	
12408											10.24	25	1.39	2.17	1.36	42.6	
12409											17	10	2.3	2.31	1.04	34.5	
12410											25.89	3	3.51	2.35	0.46	15.5	
12411											34	1	4.61	2.18	0.09	2.81	
12412																	
12413	marmap	21	5	1982	41.4	-68	7.76	14.39	31.6	2.6	0	100	0	1.91	0.75	20.7	1479.6
12414											2.9	69	0.37	1.91	1.54	42.2	
12415											6.07	46	0.78	1.96	1.8	50.9	
12416											10.84	25	1.39	2.18	2.01	63	
12417											18	10	2.3	1.76	2.6	65.9	
12418											27.41	3	3.51	1.85	0.77	20.4	
12419											36	1	4.61	1.96	0.12	3.25	
12420																	
12421	marmap	21	5	1982	41.1	-68	7.69	14.5	31.6	2.05	0	100	0	2.95	0.23	9.92	1116.5
12422											2.01	69	0.37	2.95	0.65	28	
12423											4.22	46	0.78	2.9	1.33	55.9	
12424											7.53	25	1.39	2.68	2.05	79.8	
12425											12.5	10	2.3	2.49	1.83	66.2	
12426											19.04	3	3.51	2.62	0.71	26.9	
12427											25	1	4.61	2.67	0.12	4.63	
12428																	
12429	marmap	22	5	1982	41.1	-68.4	7.6	14.52	44.7	2	0	100	0	5.61	0.41	33.4	1536.7
12430											1.37	69	0.37	5.61	1.26	103	
12431											2.87	46	0.78	5.34	1.82	141	
12432											5.12	25	1.39	5.69	2	165	
12433											8.5	10	2.3	5.43	1.72	136	
12434											12.94	3	3.51	3.53	0.46	23.8	
12435											17	1	4.61	2.31	0.06	1.9	
12436																	
12437	marmap	22	5	1982	41.3	-69.2	8.95	14.54	44.7	3.59	0	100	0	0.87	0.96	12.2	1318.4
12438											2.18	69	0.37	0.87	2.4	30.4	
12439											4.55	46	0.78	0.86	3.59	44.9	
12440											8.13	25	1.39	1.39	3.52	71.1	
12441											13.5	10	2.3	1.97	3.31	94.7	
12442											20.56	3	3.51	1.92	0.96	26.8	
12443											27	1	4.61	1.39	0.23	4.56	
12444																	
12445	marmap	23	5	1982	40.1	-69	9.4	14.46	9.92	2.85	0	100	0	3.53	2.25	115	2055.6
12446											2.42	69	0.37	3.53	2.57	131	
12447											5.06	46	0.78	3.25	2.85	134	
12448											9.03	25	1.39	3.44	2.29	114	
12449											15	10	2.3	3.41	1.31	64.4	
12450											22.84	3	3.51	3.54	0.32	16.5	
12451											30	1	4.61	1.97	0.07	1.94	
12452																	
12453	marmap	23	5	1982	40	-69.3	10.62	14.45	9.92	2.91	0	100	0	3.79	2.12	116	2392.4
12454											2.34	69	0.37	4.2	2.72	165	
12455											4.89	46	0.78	3.97	2.91	167	
12456											8.73	25	1.39	3.85	2.48	138	
12457											14.5	10	2.3	3.8	1.4	77.1	
12458											22.08	3	3.51	3.85	0.33	18.6	
12459											29	1	4.61	2.64	0.05	2.02	
12460																	
12461	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	0	100	0	5	1.42	103	2080.4
12462	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	1.69	69	0.37	5	2.22	161	
12463	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	3.54	46	0.78	5	2.36	171	
12464	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	6.32	25	1.39	5.9	1.98	170	
12465	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	10.5	10	2.3	5.73	1.42	118	
12466	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	15.99	3	3.51	1.02	1.79	26.5	
12467	marmap	25	5	1982	40.2	-70.5	7.6	14.52	14.4	2.36	21	1	4.61	0.81	0.38	4.51	
12468																	
12469	marmap	25	5	1982	40	-71.3	8.5	14.5	14.4	4.78	0	100	0	2.07	3.56	107	2620.2
12470											2.5	69	0.37	2.07	4.43	133	
12471											5.23	46	0.78	2.67	4.78	185	
12472											9.33	25	1.39	2.86	3.76	156	
12473											15.5	10	2.3	2.33	2.45	82.8	
12474											23.6	3	3.51	1.2	0.8	14	
12475											31	1	4.61	0.52	0.22	1.67	
12476																	
12477	marmap	26	5	1982	40.5	-71.4	11.16	14.57	55.2	6.18	0	100	0	0.4	2.44	14.2	715.6
12478											2.74	69	0.37	0.4	4.24	24.7	
12479											5.73	46	0.78	0.45	3.61	23.7	
12480											10.24	25	1.39	0.35	6.18	31.5	
12481											17	10	2.3	0.69	3.71	37.3	
12482											25.89	3	3.51	0.34	1.44	7.14	
12483											34	1	4.61	0.52	0.21	1.59	
12484																	
12485	marmap	26	5	1982	40.4	-72.1	11.33	14.56	55.2	4.43	0	100	0	1.33	0.92	17.8	1060.9
12486											2.01	69	0.37	1.33	2.29	44.4	
12487											4.22	46	0.78	1.25	2.36	43	
12488											7.53	25	1.39	1.3	4.43	83.9	
12489											12.5	10	2.3	1.16	3.73	63	
12490											19.04	3	3.51	0.65	1.83	17.3	
12491											25	1	4.61	0.77	0.38	4.24	
12492																	
12493	marmap	27	5	1982	40	-73.2	12.26	14.55	43.8	4.25	0	100	0	0.59	1.48	12.7	878.3
12494											2.74	69	0.37	0.59	3.06	26.3	
12495											5.73	46	0.78	0.56	4.15	33.8	
12496											10.24	25	1.39	0.42	4.25	26	
12497											17	10	2.3	0.37	3.62	19.5	
12498											25.89	3	3.51	4.62	0.62	41.8	
12499											34	1	4.61	0.53	0.14	1.09	
12500																	
12501	marmap	27	5	1982	39.3	-72.4	13.18	14.48	43.8	5.4	0	100	0	0.29	2.64	11.1	589.6
12502											3.46	69	0.37	0.29	4.38	18.4	
12503											7.25	46	0.78	0.28	5.4	21.9	
12504											12.94	25	1.39	0.27	5.24	20.5	
12505											21.5	10	2.3	0.26	3.77	14.2	
12506											32.74	3	3.51	0.55	1.24	9.9	
12507											43	1	4.61	0.3	0.31	1.33	
12508																	
12509	marmap	3	6	1982	42.2	-66.1	8.26	14.91	56.1	3.02	0	100	0	1.95	0.18	5.26	1535.4
12510											2.09	69	0.37	1.95	0.89	26	
12511											4.38	46	0.78	2.05	1.6	49	
12512											7.83	25	1.39	2.04	2.53	76.9	
12513											13	10	2.3	2.64	3.02	119	
12514											19.8	3	3.51	1.87	1.57	43.8	
12515											26	1	4.61	0.26	0.36	1.38	
12516																	
12517	marmap	4	6	1982	44	-66.1	9.16	15.13	50.9	3.18	0	100	0	1.22	0.34	6.2	294.2
12518											0.73	69	0.37	1.22	1.11	20.5	
12519											1.52	46	0.78	1.22	1.85	34.1	
12520											2.71	25	1.39	1.18	3.18	56.7	
12521											4.5	10	2.3	1.16	3.11	54.5	
12522											6.85	3	3.51	1.18	1.06	19	
12523											9	1	4.61	1.2	0.12	2.2	
12524																	
12525	marmap	4	6	1982	44.1	-66.5	8.94	15.14	50.9	2.95	0	100	0	4.29	0.1	6.66	2895.6
12526											2.42	69	0.37	4.29	0.91	58.8	
12527											5.06	46	0.78	4.02	2.23	136	
12528											9.03	25	1.39	4.43	2.95	198	
12529											15	10	2.3	3.89	2.6	153	
12530											22.84	3	3.51	1.62	1.26	30.8	
12531											30	1	4.61	1.42	0.22	4.83	
12532																	
12533	marmap	5	6	1982	42.4	-67.2	8.51	14.97	24.5	3.27	0	100	0	2.89	0.78	33.8	1962.5
12534											1.85	69	0.37	2.89	1.8	77.9	
12535											3.88	46	0.78	2.89	2.36	102	
12536											6.92	25	1.39	3.21	3.27	157	
12537											11.5	10	2.3	3.21	3.06	147	
12538											17.51	3	3.51	1.78	0.85	22.6	
12539											23	1	4.61	1.47	0.25	5.44	
12540																	
12541	marmap	6	6	1982	44.1	-67.4	6.12	15.18	19.8	2.55	0	100	0	0.8	1.13	13.7	455.7
12542											2.5	69	0.37	0.8	2.16	26.2	
12543											5.23	46	0.78	0.84	2.16	27.6	
12544											9.33	25	1.39	0.69	2.55	26.7	
12545											15.5	10	2.3	0.62	1.45	13.6	
12546											23.6	3	3.51	0.65	0.52	5.12	
12547											31	1	4.61	0.74	0.05	0.52	
12548																	
12549	marmap	6	6	1982	43.5	-68.3	6.64	15.11	19.8	3.5	0	100	0	1.2	2	36.3	904.4
12550											2.09	69	0.37	1.2	3.5	63.5	
12551											4.38	46	0.78	1.23	3.2	59.4	
12552											7.83	25	1.39	1.28	2.9	56.1	
12553											13	10	2.3	1.38	1.92	40	
12554											19.8	3	3.51	1.3	0.54	10.6	
12555											26	1	4.61	1.22	0.12	2.23	
12556																	
12557	marmap	9	6	1982	42.1	-68.2	7.71	15	15.2	1.87	0	100	0	1.98	0.74	22.1	1048.1
12558											2.42	69	0.37	1.98	1.71	50.7	
12559											5.06	46	0.78	2.04	1.87	57.1	
12560											9.03	25	1.39	2.07	1.85	57.4	
12561											15	10	2.3	1.97	1.5	44.2	
12562											22.84	3	3.51	2.01	0.47	14.1	
12563											30	1	4.61	2.13	0.07	2.25	
12564																	
12565	marmap	10	6	1982	42.5	-69.2	9.41	15.05	51.9	2.75	0	100	0	1.08	0.48	7.84	1149.1
12566											2.34	69	0.37	1.1	1.21	20	
12567											4.89	46	0.78	1.13	2.2	37.4	
12568											8.73	25	1.39	1.38	2.75	57.2	
12569											14.5	10	2.3	2.14	2.39	76.9	
12570											22.08	3	3.51	1.18	1.29	22.9	
12571											29	1	4.61	0.8	0.41	4.98	
12572																	
12573	marmap	10	6	1982	42.3	-69.1	9.66	15.05	51.9	2.2	0	100	0	0.81	0.11	1.29	1304.1
12574											2.58	69	0.37	1.02	0.38	5.87	
12575											5.4	46	0.78	1	0.92	13.8	
12576											9.63	25	1.39	1.47	1.29	28.6	
12577											16	10	2.3	2.82	2.2	93.4	
12578											24.37	3	3.51	2.47	1.28	47.5	
12579											32	1	4.61	0.79	0.4	4.78	
12580																	
12581	marmap	24	8	1982	42.4	-70.4N	D	13.37	30	2.29	0	100	0	1.82	0.91	22.1	540
12582											1.69	69	0.37	1.75	0.98	22.9	
12583											3.54	46	0.78	1.58	2.29	48.4	
12584											6.32	25	1.39	1.61	1.97	42.4	
12585											10.5	10	2.3	1.37	1.87	34.2	
12586											15.99	3	3.51	1.32	0.57	10.1	
12587											21	1	4.61	1.32	0.06	1.12	
12588																	
12589	marmap	24	8	1982	42.5	-70.1N	D	13.38	30	2.73	0	100	0	0.95	0.54	6.9	642.2
12590											2.09	69	0.37	0.95	1.57	19.9	
12591											4.38	46	0.78	0.92	2.62	32.3	
12592											7.83	25	1.39	0.95	2.73	34.7	
12593											13	10	2.3	1	1.88	25.2	
12594											19.8	3	3.51	1.43	1.42	27.1	
12595											26	1	4.61	2.1	0.26	7.21	
12596																	
12597	marmap	25	8	1982	42.3	-69N	D	13.32	5.84	1.86	0	100	0	0.97	1.32	17.1	448.1
12598											2.74	69	0.37	0.97	1.86	24	
12599											5.73	46	0.78	0.99	1.81	23.9	
12600											10.24	25	1.39	0.97	1.44	18.6	
12601											17	10	2.3	1.38	0.67	12.3	
12602											25.89	3	3.51	1.7	0.32	7.22	
12603											34	1	4.61	1.59	0.04	0.95	
12604																	
12605	marmap	25	8	1982	42	-69.2N	D	13.31	5.84	4.48	0	100	0	0.52	3.83	26.5	759.8
12606											2.82	69	0.37	0.52	4.48	31	
12607											5.9	46	0.78	0.57	3.61	27.4	
12608											10.54	25	1.39	0.94	1.85	23.2	
12609											17.5	10	2.3	2.09	0.62	17.3	
12610											26.65	3	3.51	3.43	0.61	27.8	
12611											35	1	4.61	0.75	0.19	1.93	
12612																	
12613	marmap	26	8	1982	41.4	-68.1N	D	13.24N	D	2.48	0	100	0	1.8	0.56	13.3	1039.8
12614											2.01	69	0.37	1.8	1.55	37	
12615											4.22	46	0.78	1.91	1.74	43.9	
12616											7.53	25	1.39	2.08	2.48	68.2	
12617											12.5	10	2.3	1.99	1.72	45.3	
12618											19.04	3	3.51	2.99	1.11	43.8	
12619											25	1	4.61	1.48	0.18	3.52	
12620																	
12621	marmap	27	8	1982	40.5	-67.3N	D	13.16	29.5	3.56	0	100	0	1.59	1.2	25.1	1242
12622											2.42	69	0.37	1.59	2.17	45.5	
12623											5.06	46	0.78	1.16	3.56	54.4	
12624											9.03	25	1.39	1.46	3.34	64.2	
12625											15	10	2.3	2.83	1.83	68.2	
12626											22.84	3	3.51	1.52	0.84	16.8	
12627											30	1	4.61	1.21	0.01	0.17	
12628																	
12629	marmap	27	8	1982	40.3	-67.4N	D	13.15	29.5	2.64	0	100	0	0.59	1.48	11.5	702.9
12630											3.06	69	0.37	0.62	2.33	19	
12631											6.41	46	0.78	0.61	2.44	19.6	
12632											11.44	25	1.39	0.64	2.64	22.2	
12633											19	10	2.3	1.24	2.28	37.1	
12634											28.93	3	3.51	0.57	1.04	7.8	
12635											38	1	4.61	0.38	0.17	0.87	
12636																	
12637	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	0	100	0	0.28	2.71	9.94	494.2
12638	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	3.38	69	0.37	0.29	2.95	11.2	
12639	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	7.08	46	0.78	0.29	3.26	12.4	
12640	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	12.64	25	1.39	0.32	2.41	10.1	
12641	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	21	10	2.3	0.93	1.8	21.9	
12642	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	31.98	3	3.51	1.59	0.44	9.22	
12643	marmap	28	8	1982	40.2	-70.1N	D	13.1	39.8	3.26	42	1	4.61	0.75	0.03	0.29	
12644																	
12645	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	0	100	0	0.24	0.86	2.69	368.1
12646	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	2.9	69	0.37	0.25	2.01	6.57	
12647	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	6.07	46	0.78	0.23	3.11	9.37	
12648	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	10.84	25	1.39	0.23	3.01	9.08	
12649	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	18	10	2.3	0.32	2.55	10.7	
12650	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	27.41	3	3.51	1.67	0.8	17.5	
12651	marmap	28	8	1982	40.1	-70.5N	D	13.1	39.8	3.11	36	1	4.61	1.45	0.08	1.57	
12652																	
12653	marmap	30	8	1982	38	-74.2N	D	13.1	41.8	2.49	0	100	0	1.75	1.07	24.6	591.5
12654											1.45	69	0.37	1.75	1.54	35.2	
12655											3.04	46	0.78	1.64	1.6	34.4	
12656											5.42	25	1.39	1.64	2.49	53.6	
12657											9	10	2.3	1.69	1.61	35.6	
12658											13.71	3	3.51	2.28	1.02	30.5	
12659											18	1	4.61	1.84	0.14	3.41	
12660																	
12661	marmap	30	8	1982	37.4	-74.2N	D	12.92	41.8	2.19	0	100	0	0.89	0.79	9.09	539.8
12662											2.01	69	0.37	0.89	1.51	17.4	
12663											4.22	46	0.78	0.87	1.66	18.7	
12664											7.53	25	1.39	0.91	2.19	25.7	
12665											12.5	10	2.3	1.18	1.41	21.5	
12666											19.04	3	3.51	2.15	1.18	32.7	
12667											25	1	4.61	1.04	0.2	2.64	
12668																	
12669	marmap	31	8	1982	36.3	-75.4N	D	12.85	47.9	3.18	0	100	0	3.23	0.96	39.8	1384.6
12670											1.21	69	0.37	3.23	2.87	119	
12671											2.53	46	0.78	3.23	2.53	105	
12672											4.52	25	1.39	2.04	3.18	83.3	
12673											7.5	10	2.3	3.17	2.95	120	
12674											11.42	3	3.51	6.17	1.31	104	
12675											15	1	4.61	6.17	0.18	14	
12676																	
12677	marmap	31	8	1982	36.4	-75.5N	D	12.85	47.9	5.25	0	100	0	1.95	1.91	47.8	1573.8
12678											1.05	69	0.37	1.95	3.48	87.3	
12679											2.19	46	0.78	1.66	5.25	112	
12680											3.91	25	1.39	0.91	3.71	43.4	
12681											6.5	10	2.3	5.68	3.99	291	
12682											9.9	3	3.51	5.68	1.38	101	
12683											13	1	4.61	5.68	0	0	
12684																	
12685	marmap	1	9	1982	39	-74.2N	D	12.9	10.1	2.77	0	100	0	2.62	2.63	88.8	711.2
12686											1.37	69	0.37	2.62	2.77	93.7	
12687											2.87	46	0.78	2.62	2.03	68.7	
12688											5.12	25	1.39	2.6	1.63	54.8	
12689											8.5	10	2.3	2.66	1.4	48	
12690											12.94	3	3.51	2.96	0.24	9.04	
12691											17	1	4.61	3.59	0.07	3.3	
12692																	
12693	marmap	2	9	1982	40.3	-72.4N	D	12.9	18.6	16.85	0	100	0	1.78	16.16	371	2502.6
12694											1.13	69	0.37	1.78	16.85	387	
12695											2.36	46	0.78	1.78	15.55	357	
12696											4.21	25	1.39	2.07	10.67	285	
12697											7	10	2.3	2.11	5.55	151	
12698											10.66	3	3.51	2.16	1.31	36.6	
12699											14	1	4.61	2.18	0.21	5.85	
12700																	
12701	marmap	17	11	1982	41.3	-69.2	10.1	12.9N	D	2.52	0	100	0	1.31	0.46	7.79	841.4
12702											2.58	69	0.37	1.67	1.36	29.3	
12703											5.4	46	0.78	1.79	1.26	29.2	
12704											9.63	25	1.39	1.35	1.92	33.5	
12705											16	10	2.3	1.45	2.52	47.2	
12706											24.37	3	3.51	1.13	0.91	13.2	
12707											32	1	4.61	1.45	0.26	4.82	
12708																	
12709	marmap	17	11	1982	41.1	-69	10.37	9.67N	D	2.35	0	100	0	0.97	0.81	7.62	282.3
12710											2.01	69	0.37	0.97	1.66	15.6	
12711											4.22	46	0.78	0.85	2.13	17.5	
12712											7.53	25	1.39	0.83	2.35	18.9	
12713											12.5	10	2.3	0.87	1.71	14.4	
12714											19.04	3	3.51	1.12	0.43	4.65	
12715											25	1	4.61	0.85	0.13	1.1	
12716																	
12717	marmap	18	11	1982	40.5	-68.1	12.27	9.68	11.7	2.46	0	100	0	1.64	1.64	26	459.9
12718											1.77	69	0.37	1.64	2.3	36.5	
12719											3.71	46	0.78	1.95	2.46	46.5	
12720											6.62	25	1.39	1.94	1.77	33.2	
12721											11	10	2.3	1.73	1.25	21	
12722											16.75	3	3.51	1.58	0.31	4.75	
12723											22	1	4.61	1.84	0.06	1.09	
12724																	
12725	marmap	18	11	1982	41.1	-68	12.66	9.63	11.7	6.17	0	100	0	2.56	3.69	91	1298.7
12726											1.69	69	0.37	2.56	6.17	152	
12727											3.54	46	0.78	2.55	5.95	146	
12728											6.32	25	1.39	2.5	4.15	100	
12729											10.5	10	2.3	2.45	1.96	46.3	
12730											15.99	3	3.51	2.61	0.3	7.64	
12731											21	1	4.61	2.44	0.05	1.08	
12732																	
12733	marmap	19	11	1982	40.3	-67.5	10.44	9.67	13.4	2.8	0	100	0	0.98	0.93	8.85	549.1
12734											2.58	69	0.37	1.25	1.46	17.7	
12735											5.4	46	0.78	0.96	2.62	24.3	
12736											9.63	25	1.39	1.16	2.12	23.8	
12737											16	10	2.3	1	2.8	27.1	
12738											24.37	3	3.51	1.08	0.87	9.09	
12739											32	1	4.61	0.91	0.17	1.5	
12740																	
12741	marmap	19	11	1982	40.2	-67.4	10.8	9.68	13.4	5.12	0	100	0	0.72	1.64	11.4	377.3
12742											1.93	69	0.37	0.72	4.36	30.4	
12743											4.05	46	0.78	0.7	5.12	34.7	
12744											7.22	25	1.39	0.68	4.65	30.6	
12745											12	10	2.3	0.7	2.02	13.7	
12746											18.27	3	3.51	0.68	0.39	2.54	
12747											24	1	4.61	0.56	0.03	0.14	
12748																	
12749	marmap	21	11	1982	41.3	-66.3	11.25	9.52	12.1	3.95	0	100	0	1.01	1.91	18.4	444.1
12750											2.09	69	0.37	1.01	3.32	31.9	
12751											4.38	46	0.78	1	3.95	37.6	
12752											7.83	25	1.39	0.95	3.34	30.2	
12753											13	10	2.3	0.95	1.68	15.2	
12754											19.8	3	3.51	0.87	0.46	3.78	
12755											26	1	4.61	0.85	0.06	0.47	
12756																	
12757	marmap	21	11	1982	41.1	-66.2	11.97	9.54	12.1	7.92	0	100	0	0.45	5.96	25.6	525.1
12758											2.58	69	0.37	0.45	7.92	34	
12759											5.4	46	0.78	0.52	7.48	37.1	
12760											9.63	25	1.39	0.49	6.76	31.6	
12761											16	10	2.3	0.43	2.9	11.9	
12762											24.37	3	3.51	0.43	0.4	1.63	
12763											32	1	4.61	0.4	0.08	0.32	
12764																	
12765	marmap	1	12	1982	44	-66.1	7.81	8.97	2.52	3.93	0	100	0	0.53	3.11	14.8	75
12766											0.81	69	0.37	0.53	3.93	18.7	
12767											1.69	46	0.78	0.53	3.66	17.4	
12768											3.01	25	1.39	0.45	3.2	12.9	
12769											5	10	2.3	0.46	1.08	4.44	
12770											7.61	3	3.51	0.63	0.17	0.98	
12771											10	1	4.61	0.54	0.01	0.03	
12772																	
12773	marmap	1	12	1982	43.3	-66.4	8.4	9.04	2.52	4.45	0	100	0	0.5	4.45	20.1	264.6
12774											3.14	69	0.37	0.5	4.07	18.4	
12775											6.58	46	0.78	0.63	2.88	16.4	
12776											11.74	25	1.39	0.49	2.13	9.44	
12777											19.5	10	2.3	0.41	1.01	3.74	
12778											29.7	3	3.51	0.38	0.22	0.75	
12779											39	1	4.61	0.39	0.01	0.03	
12780																	
12781	marmap	2	12	1982	42.5	-67.4	9.04	9.11N	D	3.32	0	100	0	0.56	0.83	4.21	291.5
12782											3.06	69	0.37	0.46	1.86	7.79	
12783											6.41	46	0.78	0.44	3.32	13.3	
12784											11.44	25	1.39	0.44	3.07	12.3	
12785											19	10	2.3	0.47	2.5	10.7	
12786											28.93	3	3.51	0.45	0.8	3.3	
12787											38	1	4.61	0.27	0.18	0.45	
12788																	
12789	marmap	3	12	1982	43.2	-68.4	8.99	9.01	3.39	3.25	0	100	0	0.4	3.05	11	195.3
12790											2.9	69	0.37	0.4	3.25	11.7	
12791											6.07	46	0.78	0.49	2.47	10.9	
12792											10.84	25	1.39	0.4	2.54	9.14	
12793											18	10	2.3	0.4	1.22	4.4	
12794											27.41	3	3.51	0.43	0.24	0.92	
12795											36	1	4.61	0.41	0.08	0.31	
12796																	
12797	marmap	3	12	1982	43.2	-68	8.68	9.01	3.39	3.35	0	100	0	0.52	3.22	15.1	250.7
12798											3.06	69	0.37	0.52	3.35	15.7	
12799											6.41	46	0.78	0.53	3.08	14.7	
12800											11.44	25	1.39	0.4	2.8	10.1	
12801											19	10	2.3	0.46	1.16	4.82	
12802											28.93	3	3.51	0.4	0.28	1	
12803											38	1	4.61	0.34	0.04	0.11	
12804																	
12805	marmap	4	12	1982	42.1	-68.4	9.3	9.11	5.86	3.18	0	100	0	0.79	3.17	22.8	366.4
12806											2.34	69	0.37	0.79	3.18	22.9	
12807											4.89	46	0.78	0.81	3.13	23.1	
