cruise,date,latitude,longitude,cast,niskin,depth,depth_grp
EN657,2020-10-16 11:43:54+00:00,40.13118,-70.77134,15,2,131,"(130,132]"
EN657,2020-10-16 11:48:19+00:00,40.13074,-70.77054,15,3,95,"(94.5,96]"
EN657,2020-10-16 11:50:32+00:00,40.1305,-70.77006,15,4,85,"(84,85.5]"
EN657,2020-10-16 11:50:41+00:00,40.1305,-70.77001,15,5,85,"(84,85.5]"
EN657,2020-10-16 11:50:56+00:00,40.13046,-70.76996,15,6,85,"(84,85.5]"
EN657,2020-10-16 11:51:07+00:00,40.13045,-70.76992,15,7,85,"(84,85.5]"
EN657,2020-10-16 11:53:59+00:00,40.13014,-70.76942,15,8,70,"(69,70.5]"
EN657,2020-10-16 11:54:15+00:00,40.13012,-70.76938,15,9,70,"(69,70.5]"
EN657,2020-10-16 11:57:14+00:00,40.12982,-70.76886,15,10,49,"(48,49.5]"
EN657,2020-10-16 11:57:22+00:00,40.12981,-70.76884,15,11,50,"(48,49.5]"
EN657,2020-10-16 11:57:32+00:00,40.1298,-70.76882,15,12,49,"(48,49.5]"
EN657,2020-10-16 11:57:39+00:00,40.12978,-70.7688,15,13,50,"(49.5,51]"
EN657,2020-10-16 12:00:46+00:00,40.1294,-70.76818,15,14,25,"(24,25.5]"
EN657,2020-10-16 12:00:53+00:00,40.12938,-70.76816,15,15,25,"(24,25.5]"
EN657,2020-10-16 12:01:00+00:00,40.12936,-70.76814,15,16,25,"(24,25.5]"
EN657,2020-10-16 12:03:41+00:00,40.12908,-70.76761,15,17,3,"(1.5,3]"
EN657,2020-10-16 12:03:48+00:00,40.12908,-70.7676,15,18,3,"(1.5,3]"
EN657,2020-10-16 12:03:55+00:00,40.12908,-70.76758,15,19,3,"(1.5,3]"
EN657,2020-10-16 12:04:02+00:00,40.12906,-70.76756,15,20,3,"(1.5,3]"
EN657,2020-10-16 12:04:08+00:00,40.12904,-70.76752,15,21,2,"(1.5,3]"
EN657,2020-10-16 12:04:15+00:00,40.12904,-70.7675,15,22,2,"(1.5,3]"
EN657,2020-10-16 12:04:22+00:00,40.12904,-70.76748,15,23,3,"(1.5,3]"
EN657,2020-10-16 12:04:29+00:00,40.12903,-70.76746,15,24,3,"(1.5,3]"
EN657,2020-10-16 22:48:55+00:00,40.36602,-70.77639,16,1,87,"(85.5,87]"
EN657,2020-10-16 22:49:06+00:00,40.36602,-70.77637,16,2,87,"(85.5,87]"
EN657,2020-10-16 22:50:59+00:00,40.36618,-70.77626,16,3,70,"(69,70.5]"
EN657,2020-10-16 22:51:07+00:00,40.3662,-70.77625,16,4,70,"(69,70.5]"
EN657,2020-10-16 22:53:34+00:00,40.36636,-70.77579,16,5,30,"(28.5,30]"
EN657,2020-10-16 22:53:43+00:00,40.36636,-70.77576,16,6,29,"(28.5,30]"
EN657,2020-10-16 22:55:13+00:00,40.36624,-70.77548,16,7,16,"(15,16.5]"
EN657,2020-10-16 22:55:23+00:00,40.36622,-70.77548,16,8,16,"(15,16.5]"
EN657,2020-10-16 22:57:08+00:00,40.36592,-70.77521,16,9,2,"(1.5,3]"
EN657,2020-10-16 22:57:17+00:00,40.3659,-70.77518,16,10,2,"(1.5,3]"
EN657,2020-10-16 23:55:40+00:00,40.35904,-70.88758,17,1,90,"(88.5,90]"
EN657,2020-10-16 23:55:50+00:00,40.35904,-70.88758,17,2,90,"(88.5,90]"
EN657,2020-10-16 23:58:46+00:00,40.35933,-70.88782,17,3,68,"(67.5,69]"
EN657,2020-10-17 00:00:21+00:00,40.35946,-70.88796,17,4,60,"(58.5,60]"
EN657,2020-10-17 00:00:30+00:00,40.35948,-70.88798,17,5,60,"(58.5,60]"
EN657,2020-10-17 00:00:38+00:00,40.3595,-70.88798,17,6,60,"(58.5,60]"
EN657,2020-10-17 00:00:47+00:00,40.3595,-70.88798,17,7,60,"(58.5,60]"
EN657,2020-10-17 00:00:56+00:00,40.35952,-70.888,17,8,60,"(58.5,60]"
EN657,2020-10-17 00:02:54+00:00,40.35972,-70.88818,17,9,42,"(40.5,42]"
EN657,2020-10-17 00:03:04+00:00,40.35972,-70.88818,17,10,43,"(40.5,42]"
EN657,2020-10-17 00:05:22+00:00,40.35988,-70.88836,17,11,38,"(37.5,39]"
EN657,2020-10-17 00:05:30+00:00,40.3599,-70.88836,17,12,38,"(37.5,39]"
EN657,2020-10-17 00:05:39+00:00,40.3599,-70.88838,17,13,38,"(37.5,39]"
EN657,2020-10-17 00:05:48+00:00,40.35992,-70.88838,17,14,38,"(37.5,39]"
EN657,2020-10-17 00:08:05+00:00,40.36006,-70.88858,17,15,20,"(19.5,21]"
EN657,2020-10-17 00:08:14+00:00,40.36006,-70.8886,17,16,20,"(19.5,21]"
EN657,2020-10-17 00:10:48+00:00,40.3602,-70.88878,17,17,3,"(1.5,3]"
EN657,2020-10-17 00:10:58+00:00,40.3602,-70.88878,17,18,3,"(1.5,3]"
EN657,2020-10-17 00:11:06+00:00,40.36022,-70.88878,17,19,3,"(1.5,3]"
EN657,2020-10-17 00:11:16+00:00,40.36023,-70.88879,17,20,3,"(1.5,3]"
EN657,2020-10-17 00:11:25+00:00,40.36024,-70.88878,17,21,3,"(1.5,3]"
EN657,2020-10-17 00:11:33+00:00,40.36026,-70.8888,17,22,3,"(1.5,3]"
EN657,2020-10-17 00:11:42+00:00,40.36026,-70.8888,17,23,3,"(1.5,3]"
EN657,2020-10-17 00:11:50+00:00,40.36028,-70.88881,17,24,3,"(1.5,3]"
EN657,2020-10-17 02:33:11+00:00,40.36096,-70.98952,18,1,11,"(10.5,12]"
EN657,2020-10-17 02:33:21+00:00,40.36094,-70.98952,18,2,11,"(10.5,12]"
EN657,2020-10-17 05:39:59+00:00,40.22354,-70.87195,19,1,120,"(118,120]"
EN657,2020-10-17 05:40:08+00:00,40.22352,-70.87188,19,2,120,"(118,120]"
EN657,2020-10-17 05:42:21+00:00,40.22334,-70.87074,19,3,101,"(100,102]"
EN657,2020-10-17 05:42:31+00:00,40.22332,-70.87068,19,4,101,"(100,102]"
EN657,2020-10-17 05:44:52+00:00,40.2233,-70.86987,19,5,85,"(84,85.5]"
EN657,2020-10-17 05:45:02+00:00,40.22328,-70.8698,19,6,85,"(84,85.5]"
EN657,2020-10-17 05:46:37+00:00,40.22324,-70.86918,19,7,68,"(67.5,69]"
EN657,2020-10-17 05:46:47+00:00,40.22324,-70.86912,19,8,68,"(67.5,69]"
EN657,2020-10-17 05:48:54+00:00,40.22324,-70.86832,19,9,40,"(39,40.5]"
EN657,2020-10-17 05:49:02+00:00,40.22322,-70.86826,19,10,40,"(39,40.5]"
EN657,2020-10-17 05:51:22+00:00,40.22327,-70.86747,19,11,20,"(19.5,21]"
EN657,2020-10-17 05:51:35+00:00,40.22326,-70.86739,19,12,20,"(19.5,21]"
EN657,2020-10-17 05:54:20+00:00,40.22322,-70.8664,19,13,3,"(4.5,6]"
EN657,2020-10-17 05:54:29+00:00,40.22322,-70.86634,19,14,2,"(4.5,6]"
EN657,2020-10-17 05:54:38+00:00,40.22322,-70.86629,19,15,4,"(4.5,6]"
EN657,2020-10-17 05:54:53+00:00,40.22324,-70.86624,19,16,5,"(4.5,6]"
EN657,2020-10-17 05:55:25+00:00,40.22322,-70.86603,19,17,5,"(4.5,6]"
EN657,2020-10-17 05:55:38+00:00,40.22322,-70.86594,19,18,5,"(4.5,6]"
EN657,2020-10-17 05:55:49+00:00,40.2232,-70.8659,19,19,5,"(4.5,6]"
EN657,2020-10-17 05:56:32+00:00,40.22318,-70.86565,19,20,5,"(4.5,6]"
EN657,2020-10-17 05:56:41+00:00,40.22318,-70.86559,19,21,5,"(4.5,6]"
EN657,2020-10-17 05:56:52+00:00,40.22318,-70.86554,19,22,5,"(4.5,6]"
EN657,2020-10-17 05:57:03+00:00,40.22318,-70.86548,19,23,5,"(4.5,6]"
EN657,2020-10-17 05:57:13+00:00,40.22318,-70.86542,19,24,5,"(4.5,6]"
EN657,2020-10-18 01:50:01+00:00,41.32042,-70.57818,20,1,15,"(13.5,15]"
EN657,2020-10-18 01:50:13+00:00,41.32044,-70.5782,20,2,15,"(13.5,15]"
EN657,2020-10-18 01:50:21+00:00,41.32046,-70.5782,20,3,15,"(13.5,15]"
EN657,2020-10-18 01:52:15+00:00,41.32058,-70.5782,20,4,8,"(7.5,9]"
EN657,2020-10-18 01:52:29+00:00,41.32058,-70.5782,20,5,8,"(7.5,9]"
EN657,2020-10-18 01:54:01+00:00,41.32058,-70.57812,20,6,1,"(0,1.5]"
EN657,2020-10-18 01:54:17+00:00,41.32056,-70.5781,20,7,2,"(0,1.5]"
EN657,2020-10-18 01:54:27+00:00,41.32056,-70.5781,20,8,1,"(0,1.5]"
EN661,2021-02-03 18:57:08+00:00,41.1984,-70.87974,1,1,17,"(16.5,18]"
EN661,2021-02-03 18:57:29+00:00,41.19836,-70.8796,1,2,17,"(16.5,18]"
EN661,2021-02-03 18:57:42+00:00,41.19832,-70.87952,1,3,16,"(16.5,18]"
EN661,2021-02-03 18:57:54+00:00,41.19829,-70.87946,1,4,17,"(16.5,18]"
EN661,2021-02-03 18:58:05+00:00,41.19826,-70.8794,1,5,17,"(16.5,18]"
EN661,2021-02-03 18:59:31+00:00,41.19798,-70.87902,1,6,14,"(13.5,15]"
EN661,2021-02-03 18:59:46+00:00,41.19792,-70.87898,1,7,14,"(13.5,15]"
EN661,2021-02-03 19:00:02+00:00,41.19784,-70.87889,1,8,15,"(13.5,15]"
EN661,2021-02-03 19:02:39+00:00,41.19709,-70.87827,1,9,11,"(9,10.5]"
EN661,2021-02-03 19:02:47+00:00,41.19706,-70.87824,1,10,10,"(9,10.5]"
EN661,2021-02-03 19:02:54+00:00,41.19702,-70.87822,1,11,10,"(9,10.5]"
EN661,2021-02-03 19:03:02+00:00,41.19698,-70.87817,1,12,10,"(9,10.5]"
EN661,2021-02-03 19:03:11+00:00,41.19694,-70.87814,1,13,10,"(9,10.5]"
EN661,2021-02-03 19:05:52+00:00,41.19612,-70.87741,1,14,1,"(0,1.5]"
EN661,2021-02-03 19:06:05+00:00,41.19605,-70.87736,1,15,0,"(0,1.5]"
EN661,2021-02-03 19:06:15+00:00,41.19598,-70.87731,1,16,0,"(0,1.5]"
EN661,2021-02-03 19:06:27+00:00,41.19592,-70.87724,1,17,1,"(0,1.5]"
EN661,2021-02-03 19:06:34+00:00,41.19588,-70.8772,1,18,1,"(0,1.5]"
EN661,2021-02-03 19:06:44+00:00,41.19583,-70.87716,1,19,1,"(0,1.5]"
EN661,2021-02-03 19:06:52+00:00,41.19579,-70.87714,1,20,1,"(0,1.5]"
EN661,2021-02-03 19:06:58+00:00,41.19574,-70.8771,1,21,1,"(0,1.5]"
EN661,2021-02-03 19:07:05+00:00,41.19572,-70.87707,1,22,1,"(0,1.5]"
EN661,2021-02-03 19:07:14+00:00,41.19568,-70.87702,1,23,1,"(0,1.5]"
EN661,2021-02-03 19:07:21+00:00,41.19564,-70.877,1,24,1,"(0,1.5]"
EN661,2021-02-04 01:54:30+00:00,41.0303,-70.88788,2,1,40,"(39,40.5]"
EN661,2021-02-04 01:54:42+00:00,41.0303,-70.8879,2,2,41,"(39,40.5]"
EN661,2021-02-04 01:56:39+00:00,41.03048,-70.8881,2,3,31,"(30,31.5]"
EN661,2021-02-04 01:56:45+00:00,41.03048,-70.8881,2,4,31,"(30,31.5]"
EN661,2021-02-04 01:56:52+00:00,41.0305,-70.88812,2,5,32,"(30,31.5]"
EN661,2021-02-04 01:58:54+00:00,41.0306,-70.88836,2,6,23,"(22.5,24]"
EN661,2021-02-04 01:59:01+00:00,41.03061,-70.88836,2,7,24,"(22.5,24]"
EN661,2021-02-04 01:59:08+00:00,41.03062,-70.88839,2,8,24,"(22.5,24]"
EN661,2021-02-04 01:59:24+00:00,41.03062,-70.88844,2,9,24,"(22.5,24]"
EN661,2021-02-04 01:59:40+00:00,41.03064,-70.8885,2,10,24,"(22.5,24]"
EN661,2021-02-04 02:01:11+00:00,41.0307,-70.88872,2,11,15,"(13.5,15]"
EN661,2021-02-04 02:01:24+00:00,41.03072,-70.88874,2,12,15,"(13.5,15]"
EN661,2021-02-04 02:01:33+00:00,41.03072,-70.88876,2,13,15,"(13.5,15]"
EN661,2021-02-04 02:01:40+00:00,41.03072,-70.88878,2,14,15,"(13.5,15]"
EN661,2021-02-04 02:03:36+00:00,41.03084,-70.8889,2,15,3,"(1.5,3]"
EN661,2021-02-04 02:03:42+00:00,41.03085,-70.8889,2,16,3,"(1.5,3]"
EN661,2021-02-04 02:03:49+00:00,41.03086,-70.88891,2,17,3,"(1.5,3]"
EN661,2021-02-04 02:03:56+00:00,41.03087,-70.88893,2,18,3,"(1.5,3]"
EN661,2021-02-04 02:04:02+00:00,41.03089,-70.88894,2,19,3,"(1.5,3]"
EN661,2021-02-04 02:04:08+00:00,41.0309,-70.88894,2,20,3,"(1.5,3]"
EN661,2021-02-04 02:04:15+00:00,41.0309,-70.88894,2,21,3,"(1.5,3]"
EN661,2021-02-04 02:04:21+00:00,41.03092,-70.88896,2,22,3,"(1.5,3]"
EN661,2021-02-04 02:04:27+00:00,41.03092,-70.88896,2,23,3,"(1.5,3]"
EN661,2021-02-04 02:04:34+00:00,41.03094,-70.88898,2,24,3,"(1.5,3]"
EN661,2021-02-04 08:59:08+00:00,40.69766,-70.7743,3,1,29,"(28.5,30]"
EN661,2021-02-04 08:59:20+00:00,40.69766,-70.7743,3,2,29,"(28.5,30]"
EN661,2021-02-04 09:01:46+00:00,40.69762,-70.77436,3,3,2,"(1.5,3]"
EN661,2021-02-04 09:01:53+00:00,40.6976,-70.77436,3,4,2,"(1.5,3]"
EN661,2021-02-04 10:42:55+00:00,40.69766,-70.99489,4,1,30,"(28.5,30]"
EN661,2021-02-04 10:45:39+00:00,40.6979,-70.99624,4,2,2,"(1.5,3]"
EN661,2021-02-04 10:45:46+00:00,40.6979,-70.9963,4,3,2,"(1.5,3]"
EN661,2021-02-04 10:45:54+00:00,40.6979,-70.99636,4,4,2,"(1.5,3]"
EN661,2021-02-04 13:02:07+00:00,40.69743,-70.8851,5,1,60,"(58.5,60]"
EN661,2021-02-04 13:02:16+00:00,40.69738,-70.8851,5,2,59,"(58.5,60]"
EN661,2021-02-04 13:04:27+00:00,40.69696,-70.88566,5,3,40,"(39,40.5]"
EN661,2021-02-04 13:04:34+00:00,40.69694,-70.88568,5,4,40,"(39,40.5]"
EN661,2021-02-04 13:06:29+00:00,40.69686,-70.88632,5,5,28,"(27,28.5]"
EN661,2021-02-04 13:06:38+00:00,40.69686,-70.88636,5,6,28,"(27,28.5]"
EN661,2021-02-04 13:06:47+00:00,40.69686,-70.8864,5,7,28,"(27,28.5]"
EN661,2021-02-04 13:06:54+00:00,40.69686,-70.88643,5,8,28,"(27,28.5]"
EN661,2021-02-04 13:07:03+00:00,40.69684,-70.88648,5,9,28,"(27,28.5]"
EN661,2021-02-04 13:09:06+00:00,40.69662,-70.88704,5,10,15,"(13.5,15]"
EN661,2021-02-04 13:09:13+00:00,40.6966,-70.88708,5,11,15,"(13.5,15]"
EN661,2021-02-04 13:09:19+00:00,40.69659,-70.88711,5,12,14,"(13.5,15]"
EN661,2021-02-04 13:09:26+00:00,40.69658,-70.88716,5,13,15,"(13.5,15]"
EN661,2021-02-04 13:09:34+00:00,40.69656,-70.88718,5,14,14,"(13.5,15]"
EN661,2021-02-04 13:11:18+00:00,40.69633,-70.8877,5,15,2,"(1.5,3]"
EN661,2021-02-04 13:11:24+00:00,40.69632,-70.88774,5,16,2,"(1.5,3]"
EN661,2021-02-04 13:11:33+00:00,40.69632,-70.88778,5,17,2,"(1.5,3]"
EN661,2021-02-04 13:11:39+00:00,40.69632,-70.8878,5,18,2,"(1.5,3]"
EN661,2021-02-04 13:11:47+00:00,40.69632,-70.88782,5,19,2,"(1.5,3]"
EN661,2021-02-04 13:11:54+00:00,40.69632,-70.88786,5,20,2,"(1.5,3]"
EN661,2021-02-04 13:12:01+00:00,40.69632,-70.88788,5,21,2,"(1.5,3]"
EN661,2021-02-04 13:12:08+00:00,40.69632,-70.88792,5,22,2,"(1.5,3]"
EN661,2021-02-04 13:12:15+00:00,40.69632,-70.88794,5,23,2,"(1.5,3]"
EN661,2021-02-04 13:12:21+00:00,40.69632,-70.88796,5,24,3,"(1.5,3]"
EN661,2021-02-04 15:51:02+00:00,40.5131,-70.88546,6,1,71,"(70.5,72]"
EN661,2021-02-04 15:51:08+00:00,40.5131,-70.88549,6,2,71,"(70.5,72]"
EN661,2021-02-04 15:53:44+00:00,40.51318,-70.88654,6,3,45,"(43.5,45]"
EN661,2021-02-04 15:53:50+00:00,40.51318,-70.88658,6,4,44,"(43.5,45]"
EN661,2021-02-04 15:53:57+00:00,40.5132,-70.88664,6,5,45,"(43.5,45]"
EN661,2021-02-04 15:55:47+00:00,40.51339,-70.88738,6,6,30,"(28.5,30]"
EN661,2021-02-04 15:55:53+00:00,40.5134,-70.88741,6,7,30,"(28.5,30]"
EN661,2021-02-04 15:57:33+00:00,40.5136,-70.88806,6,8,15,"(13.5,15]"
EN661,2021-02-04 15:57:40+00:00,40.51361,-70.8881,6,9,15,"(13.5,15]"
EN661,2021-02-04 15:57:46+00:00,40.5136,-70.88814,6,10,15,"(13.5,15]"
EN661,2021-02-04 15:59:26+00:00,40.51366,-70.88887,6,11,1,"(0,1.5]"
EN661,2021-02-04 15:59:38+00:00,40.51366,-70.88894,6,12,1,"(0,1.5]"
EN661,2021-02-04 15:59:47+00:00,40.51367,-70.88902,6,13,1,"(0,1.5]"
EN661,2021-02-04 15:59:54+00:00,40.51368,-70.88908,6,14,1,"(0,1.5]"
EN661,2021-02-04 16:00:01+00:00,40.51368,-70.88912,6,15,1,"(0,1.5]"
EN661,2021-02-04 16:00:09+00:00,40.5137,-70.8892,6,16,1,"(0,1.5]"
EN661,2021-02-05 01:01:10+00:00,39.94066,-70.8962,7,1,432,"(430,432]"
EN661,2021-02-05 01:01:18+00:00,39.94068,-70.89626,7,2,432,"(430,432]"
EN661,2021-02-05 01:05:02+00:00,39.9406,-70.8978,7,3,360,"(358,360]"
EN661,2021-02-05 01:10:02+00:00,39.94052,-70.89986,7,4,180,"(178,180]"
EN661,2021-02-05 01:10:10+00:00,39.94052,-70.89993,7,5,179,"(178,180]"
EN661,2021-02-05 01:13:20+00:00,39.94056,-70.9013,7,6,107,"(106,108]"
EN661,2021-02-05 01:13:29+00:00,39.94056,-70.90138,7,7,107,"(106,108]"
EN661,2021-02-05 01:16:32+00:00,39.9407,-70.90293,7,8,86,"(85.5,87]"
EN661,2021-02-05 01:16:41+00:00,39.9407,-70.903,7,9,86,"(85.5,87]"
EN661,2021-02-05 01:16:47+00:00,39.94072,-70.90307,7,10,86,"(85.5,87]"
EN661,2021-02-05 01:16:55+00:00,39.94072,-70.90313,7,11,86,"(85.5,87]"
EN661,2021-02-05 01:19:18+00:00,39.94094,-70.90432,7,12,50,"(48,49.5]"
EN661,2021-02-05 01:19:25+00:00,39.94094,-70.90438,7,13,49,"(48,49.5]"
EN661,2021-02-05 01:19:32+00:00,39.94094,-70.90444,7,14,49,"(48,49.5]"
EN661,2021-02-05 01:21:58+00:00,39.94094,-70.90574,7,15,25,"(24,25.5]"
EN661,2021-02-05 01:22:09+00:00,39.94094,-70.90584,7,16,25,"(24,25.5]"
EN661,2021-02-05 01:22:20+00:00,39.94094,-70.90592,7,17,26,"(24,25.5]"
EN661,2021-02-05 01:24:29+00:00,39.9411,-70.90701,7,18,4,"(3,4.5]"
EN661,2021-02-05 01:24:39+00:00,39.9411,-70.90711,7,19,4,"(3,4.5]"
EN661,2021-02-05 01:24:46+00:00,39.9411,-70.90715,7,20,4,"(3,4.5]"
EN661,2021-02-05 01:24:54+00:00,39.9411,-70.90722,7,21,4,"(3,4.5]"
EN661,2021-02-05 01:25:01+00:00,39.9411,-70.90729,7,22,4,"(3,4.5]"
EN661,2021-02-05 01:25:09+00:00,39.94108,-70.90736,7,23,4,"(3,4.5]"
EN661,2021-02-05 01:25:16+00:00,39.94108,-70.90743,7,24,4,"(3,4.5]"
EN661,2021-02-05 09:00:32+00:00,39.77144,-70.7732,8,1,501,"(500,501]"
EN661,2021-02-05 09:00:38+00:00,39.77142,-70.7732,8,2,501,"(500,501]"
EN661,2021-02-05 09:08:54+00:00,39.77016,-70.77258,8,3,119,"(118,120]"
EN661,2021-02-05 09:09:03+00:00,39.77012,-70.77258,8,4,119,"(118,120]"
EN661,2021-02-05 09:14:25+00:00,39.76904,-70.77227,8,5,2,"(1.5,3]"
EN661,2021-02-05 09:14:33+00:00,39.76902,-70.77226,8,6,2,"(1.5,3]"
EN661,2021-02-05 09:14:50+00:00,39.76895,-70.77224,8,7,2,"(1.5,3]"
EN661,2021-02-05 09:14:56+00:00,39.76893,-70.77224,8,8,2,"(1.5,3]"
EN661,2021-02-05 09:15:03+00:00,39.76891,-70.77224,8,9,2,"(1.5,3]"
EN661,2021-02-05 09:15:09+00:00,39.76889,-70.77224,8,10,2,"(1.5,3]"
EN661,2021-02-05 09:15:16+00:00,39.76887,-70.77224,8,11,2,"(1.5,3]"
EN661,2021-02-05 09:15:22+00:00,39.76886,-70.77224,8,12,2,"(1.5,3]"
EN661,2021-02-05 09:15:28+00:00,39.76884,-70.77224,8,13,2,"(1.5,3]"
EN661,2021-02-05 09:15:35+00:00,39.76882,-70.77224,8,14,2,"(1.5,3]"
EN661,2021-02-05 09:15:41+00:00,39.7688,-70.77224,8,15,2,"(1.5,3]"
EN661,2021-02-05 09:15:47+00:00,39.76878,-70.77224,8,16,2,"(1.5,3]"
EN661,2021-02-05 09:15:53+00:00,39.76876,-70.77224,8,17,2,"(1.5,3]"
EN661,2021-02-05 10:53:46+00:00,39.77382,-70.99112,9,1,502,"(501,502]"
EN661,2021-02-05 10:53:52+00:00,39.77382,-70.99114,9,2,502,"(501,502]"
EN661,2021-02-05 11:03:44+00:00,39.77358,-70.9906,9,3,60,"(58.5,60]"
EN661,2021-02-05 11:03:51+00:00,39.77358,-70.99058,9,4,60,"(58.5,60]"
EN661,2021-02-05 11:06:13+00:00,39.77356,-70.99034,9,5,30,"(28.5,30]"
EN661,2021-02-05 11:06:19+00:00,39.77355,-70.99032,9,6,30,"(28.5,30]"
EN661,2021-02-05 11:09:03+00:00,39.77348,-70.98986,9,7,2,"(1.5,3]"
EN661,2021-02-05 11:09:11+00:00,39.77348,-70.98984,9,8,2,"(1.5,3]"
EN661,2021-02-05 13:21:17+00:00,39.7722,-70.87781,10,1,501,"(500,501]"
EN661,2021-02-05 13:26:24+00:00,39.77194,-70.87642,10,2,300,"(298,300]"
EN661,2021-02-05 13:32:38+00:00,39.77154,-70.8751,10,3,139,"(138,140]"
EN661,2021-02-05 13:37:34+00:00,39.77104,-70.87422,10,4,85,"(84,85.5]"
EN661,2021-02-05 13:37:42+00:00,39.77102,-70.87421,10,5,85,"(84,85.5]"
EN661,2021-02-05 13:37:48+00:00,39.77102,-70.8742,10,6,85,"(84,85.5]"
EN661,2021-02-05 13:40:37+00:00,39.77076,-70.87376,10,7,40,"(39,40.5]"
EN661,2021-02-05 13:40:43+00:00,39.77076,-70.87374,10,8,39,"(39,40.5]"
EN661,2021-02-05 13:40:50+00:00,39.77076,-70.87372,10,9,40,"(39,40.5]"
EN661,2021-02-05 13:40:56+00:00,39.77074,-70.87369,10,10,40,"(39,40.5]"
EN661,2021-02-05 13:41:02+00:00,39.77074,-70.87368,10,11,40,"(39,40.5]"
EN661,2021-02-05 13:42:40+00:00,39.77056,-70.87332,10,12,20,"(19.5,21]"
EN661,2021-02-05 13:42:46+00:00,39.77054,-70.87328,10,13,19,"(19.5,21]"
EN661,2021-02-05 13:42:52+00:00,39.77054,-70.87326,10,14,20,"(19.5,21]"
EN661,2021-02-05 13:42:59+00:00,39.77053,-70.87324,10,15,20,"(19.5,21]"
EN661,2021-02-05 13:43:06+00:00,39.77052,-70.8732,10,16,20,"(19.5,21]"
EN661,2021-02-05 13:44:43+00:00,39.77048,-70.87284,10,17,2,"(1.5,3]"
EN661,2021-02-05 13:44:51+00:00,39.77048,-70.87282,10,18,2,"(1.5,3]"
EN661,2021-02-05 13:44:58+00:00,39.77048,-70.87281,10,19,2,"(1.5,3]"
EN661,2021-02-05 13:45:05+00:00,39.77047,-70.87278,10,20,2,"(1.5,3]"
EN661,2021-02-05 13:45:13+00:00,39.77046,-70.87274,10,21,2,"(1.5,3]"
EN661,2021-02-05 13:45:21+00:00,39.77046,-70.87272,10,22,2,"(1.5,3]"
EN661,2021-02-05 13:45:28+00:00,39.77046,-70.8727,10,23,2,"(1.5,3]"
EN661,2021-02-05 13:45:36+00:00,39.77046,-70.87266,10,24,2,"(1.5,3]"
EN661,2021-02-06 01:01:36+00:00,39.92892,-70.77418,11,1,32,"(31.5,33]"
EN661,2021-02-06 01:02:03+00:00,39.92882,-70.7741,11,2,31,"(31.5,33]"
EN661,2021-02-06 01:03:50+00:00,39.92844,-70.77386,11,3,20,"(19.5,21]"
EN661,2021-02-06 01:03:59+00:00,39.92842,-70.77384,11,4,20,"(19.5,21]"
EN661,2021-02-06 01:06:12+00:00,39.92804,-70.77376,11,5,2,"(1.5,3]"
EN661,2021-02-06 01:06:24+00:00,39.92802,-70.77374,11,6,2,"(1.5,3]"
EN661,2021-02-06 16:13:35+00:00,40.86276,-70.88202,12,1,49,"(48,49.5]"
EN661,2021-02-06 16:13:42+00:00,40.86272,-70.88201,12,2,49,"(48,49.5]"
EN661,2021-02-06 16:16:35+00:00,40.86192,-70.8823,12,3,39,"(37.5,39]"
EN661,2021-02-06 16:16:42+00:00,40.8619,-70.88232,12,4,40,"(37.5,39]"
EN661,2021-02-06 16:16:49+00:00,40.86185,-70.88234,12,5,39,"(37.5,39]"
EN661,2021-02-06 16:19:18+00:00,40.86111,-70.88268,12,6,20,"(19.5,21]"
EN661,2021-02-06 16:19:25+00:00,40.86108,-70.8827,12,7,20,"(19.5,21]"
EN661,2021-02-06 16:19:32+00:00,40.86104,-70.8827,12,8,20,"(19.5,21]"
EN661,2021-02-06 16:19:40+00:00,40.861,-70.88272,12,9,20,"(19.5,21]"
EN661,2021-02-06 16:19:47+00:00,40.86096,-70.88274,12,10,20,"(19.5,21]"
EN661,2021-02-06 16:21:13+00:00,40.86052,-70.88292,12,11,11,"(10.5,12]"
EN661,2021-02-06 16:21:20+00:00,40.86048,-70.88292,12,12,12,"(10.5,12]"
EN661,2021-02-06 16:23:06+00:00,40.85996,-70.88316,12,13,2,"(0,1.5]"
EN661,2021-02-06 16:23:15+00:00,40.85992,-70.88317,12,14,1,"(0,1.5]"
EN661,2021-02-06 16:23:27+00:00,40.85986,-70.8832,12,15,1,"(0,1.5]"
EN661,2021-02-06 16:23:34+00:00,40.85983,-70.88322,12,16,2,"(0,1.5]"
EN661,2021-02-06 16:23:45+00:00,40.85978,-70.88325,12,17,1,"(0,1.5]"
EN661,2021-02-06 16:23:51+00:00,40.85975,-70.88328,12,18,1,"(0,1.5]"
EN661,2021-02-06 16:23:57+00:00,40.85973,-70.8833,12,19,1,"(0,1.5]"
EN661,2021-02-06 16:24:03+00:00,40.8597,-70.8833,12,20,1,"(0,1.5]"
EN661,2021-02-06 16:24:10+00:00,40.85966,-70.88332,12,21,1,"(0,1.5]"
EN661,2021-02-06 16:24:16+00:00,40.85964,-70.88335,12,22,1,"(0,1.5]"
EN661,2021-02-06 16:24:22+00:00,40.8596,-70.88336,12,23,2,"(0,1.5]"
EN661,2021-02-06 16:24:29+00:00,40.85956,-70.88338,12,24,1,"(0,1.5]"
EN661,2021-02-06 21:22:18+00:00,41.16329,-70.89197,13,1,25,"(24,25.5]"
EN661,2021-02-06 21:22:25+00:00,41.16327,-70.89195,13,2,25,"(24,25.5]"
